date,location,time_unit,time,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,deaths_2022_all_ages,new_deaths,new_cases_smoothed,new_tests_smoothed,stringency_index,people_vaccinated,people_fully_vaccinated,total_boosters,population,positive_test_percent,people_vaccinated_percent,people_fully_vaccinated_percent,total_boosters_percent,deaths_min,deaths_max,deaths_mean,deaths_noncovid
2020-01-05,Romania,weekly,1,,,,,,5803.0,5770.0,6940.0,5333.0,5784.0,5346.0,6748.0,,,,,,,,,,,,,,5333.0,6940.0,5926.0,
2020-01-12,Romania,weekly,2,,,,,,5848.0,5345.0,6977.0,5201.0,6136.0,5376.0,6486.0,,,,,,,,,,,,,,5201.0,6977.0,5901.4,
2020-01-19,Romania,weekly,3,,,,,,5602.0,5389.0,6482.0,5500.0,6256.0,5419.0,6924.0,,,,,,,,,,,,,,5389.0,6482.0,5845.8,
2020-01-26,Romania,weekly,4,,,,,,5508.0,5514.0,6304.0,5490.0,6259.0,5350.0,6299.0,,,,,,,,,,,,,,5490.0,6304.0,5815.0,
2020-02-02,Romania,weekly,5,,,,,,5560.0,5427.0,6066.0,5808.0,6215.0,5432.0,6250.0,,,,,,,,,,,,,,5427.0,6215.0,5815.2,
2020-02-09,Romania,weekly,6,,,,,,5688.0,5203.0,5725.0,5668.0,5734.0,5433.0,5904.0,,,,,,,,,,,,,,5203.0,5734.0,5603.6,
2020-02-16,Romania,weekly,7,,,,,,5815.0,5264.0,5721.0,5838.0,5497.0,5385.0,5917.0,,,,,,,,,,,,,,5264.0,5838.0,5627.0,
2020-02-23,Romania,weekly,8,,,,,,6281.0,5186.0,5593.0,5859.0,5344.0,5211.0,5928.0,,,,,,,,,,,,,,5186.0,6281.0,5652.6,
2020-03-01,Romania,weekly,9,,,,,,6139.0,5114.0,5398.0,6111.0,5508.0,5341.0,6220.0,,0.0,,,16.67,,,,19127772.0,,,,,5114.0,6139.0,5654.0,5341.0
2020-03-08,Romania,weekly,10,,,,,,5909.0,4903.0,5133.0,6152.0,5498.0,5182.0,6391.0,,0.0,0.7755714285714286,,18.654285714285717,,,,19127772.0,,,,,4903.0,6152.0,5519.0,5182.0
2020-03-15,Romania,weekly,11,,,,,,5824.0,5115.0,5079.0,5734.0,5445.0,5097.0,6842.0,,0.0,8.734714285714286,,49.202857142857134,,,,19127772.0,,,,,5079.0,5824.0,5439.4,5097.0
