date,location,time_unit,time,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,deaths_2022_all_ages,new_deaths,new_cases_smoothed,new_tests_smoothed,positive_test_percent,stringency_index,people_vaccinated,people_fully_vaccinated,total_boosters,people_vaccinated_percent,people_fully_vaccinated_percent,total_boosters_percent,population,positive_rate,deaths_min,deaths_max,deaths_mean,deaths_noncovid
2021-01-10,Cuba,monthly,1,,,,,,,8856.75,8250.6,10028.2,9337.0,9484.0,,,25.25,1663.572,79167.0,2.1029801040172456,63.228571428571435,,,,,,,11317498.0,2.1028571428571428,8250.6,10028.2,9118.1375,
2021-01-17,Cuba,monthly,2,,,,,,,8919.5,8440.2,10207.4,9315.0,9592.75,,,39.5,2986.714,94827.0,3.1402239435117965,72.74714285714286,,,,,,,11317498.0,3.14,8440.2,10207.4,9220.525,
2021-01-24,Cuba,monthly,3,,,,,,,8982.25,8629.8,10386.6,9293.0,9701.5,,,53.75,3139.143,89290.0,3.514507931905512,78.7,,,,,,,11317498.0,3.512857142857143,8629.8,10386.6,9322.9125,
2021-01-31,Cuba,monthly,4,,,,,,,9045.0,8819.4,10565.8,9271.0,9810.25,,,68.0,4470.57,103192.0,4.312130044441809,78.7,,,,,,,11317498.0,4.311428571428571,8819.4,10565.8,9425.3,
2021-02-07,Cuba,monthly,5,,,,,,8543.0,8950.8,9009.0,10745.0,9249.0,9919.0,,,78.0,6146.287,121465.0,5.0612227034951855,79.09857142857143,,,,,,,11317498.0,5.062857142857142,8543.0,10745.0,9299.36,
2021-02-14,Cuba,monthly,6,,,,,,8580.25,8856.6,8713.0,10249.25,9062.25,9722.5,,,88.0,5496.429,130006.0,4.2296278362633135,79.63,,,,,,,11317498.0,4.228571428571429,8580.25,10249.25,9092.27,
2021-02-21,Cuba,monthly,7,,,,,,8617.5,8762.4,8417.0,9753.5,8875.5,9526.0,,,98.0,5906.142,122459.0,4.827377741128844,79.63,,,,,,,11317498.0,4.825714285714286,8417.0,9753.5,8885.18,
2021-02-28,Cuba,monthly,8,,,,,,8654.75,8668.2,8121.0,9257.75,8688.75,9329.5,,,108.0,5921.285,127281.0,4.657066666040917,79.63,,,,,,,11317498.0,4.658571428571428,8121.0,9257.75,8678.09,
2021-03-07,Cuba,monthly,9,,,,,,8692.0,8574.0,7825.0,8762.0,8502.0,9133.0,,,106.8,5599.714,127421.0,4.394911703130767,79.63,,,,,,,11317498.0,4.394285714285714,7825.0,8762.0,8471.0,
2021-03-14,Cuba,monthly,10,,,,,,8550.8,8579.5,7959.25,8918.25,8578.0,9310.8,,,105.6,5865.57,130105.0,4.508487668679744,79.63,,,,,,,11317498.0,4.51,7959.25,8918.25,8517.16,
