date,location,time_unit,time,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,deaths_2022_all_ages,new_deaths,new_cases_smoothed,new_tests_smoothed,positive_test_percent,stringency_index,people_vaccinated,people_fully_vaccinated,total_boosters,people_vaccinated_percent,people_fully_vaccinated_percent,total_boosters_percent,population,positive_rate,deaths_min,deaths_max,deaths_mean,deaths_noncovid
2020-01-05,Dominican Republic,monthly,1,,,,,,,3770.75,3925.0,3702.2,3549.0,3783.0,,,,,,,,,,,,,,,,3549.0,3925.0,3736.7375,
2020-01-12,Dominican Republic,monthly,2,,,,,,,3784.5,3976.0,3682.4,3608.75,3864.0,,,,,,,,,,,,,,,,3608.75,3976.0,3762.9125,
2020-01-19,Dominican Republic,monthly,3,,,,,,,3798.25,4027.0,3662.6,3668.5,3945.0,,,,,,,,,,,,,,,,3662.6,4027.0,3789.0875,
2020-01-26,Dominican Republic,monthly,4,,,,,,,3812.0,4078.0,3642.8,3728.25,4026.0,,,,,,,,,,,,,,,,3642.8,4078.0,3815.2625,
2020-02-02,Dominican Republic,monthly,5,,,,,,3626.0,3769.2,4129.0,3623.0,3788.0,4107.0,,,,,,,,,,,,,,,,3623.0,4129.0,3787.04,
2020-02-09,Dominican Republic,monthly,6,,,,,,3520.0,3726.4,3968.0,3611.25,3702.25,3987.75,,,,,,,,,,,,,,,,3520.0,3968.0,3705.5800000000004,
2020-02-16,Dominican Republic,monthly,7,,,,,,3414.0,3683.6,3807.0,3599.5,3616.5,3868.5,,,,,,,,,,,,,,,,3414.0,3807.0,3624.12,
2020-02-23,Dominican Republic,monthly,8,,,,,,3308.0,3640.8,3646.0,3587.75,3530.75,3749.25,,,,,,,,,,,,,,,,3308.0,3646.0,3542.66,
2020-03-01,Dominican Republic,monthly,9,,,,,,3202.0,3598.0,3485.0,3576.0,3445.0,3630.0,,,,0.0,0.0,,0.0,,,,,,,10953714.0,,3202.0,3598.0,3461.2,
2020-03-08,Dominican Republic,monthly,10,,,,,,3290.4,3637.0,3539.75,3708.5,3511.75,3575.0,,,,1.1429999999999998,0.0,,11.11,,,,,,,10953714.0,,3290.4,3708.5,3537.4800000000005,
2020-03-15,Dominican Republic,monthly,11,,,,,,3378.8,3676.0,3594.5,3841.0,3578.5,3520.0,,,,4.856,0.0,,11.11,,,,,,,10953714.0,,3378.8,3841.0,3613.7599999999998,
2020-03-22,Dominican Republic,monthly,12,,,,,,3467.2,3715.0,3649.25,3973.5,3645.25,3465.0,,,,60.858000000000004,0.0,,63.88714285714286,,,,,,,10953714.0,,3467.2,3973.5,3690.04,
2020-03-29,Dominican Republic,monthly,13,,,,,,3555.6,3754.0,3704.0,4106.0,3712.0,3410.0,,,,446.142,1275.0,28.96770978501367,92.59,,,,,,,10953714.0,28.97,3555.6,4106.0,3766.3199999999997,
2020-04-05,Dominican Republic,monthly,14,,,,,,3644.0,3687.25,3629.25,3990.6,3653.8,3355.0,,,51.0,828.428,2490.0,33.27275939173374,92.59,,,,,,,10953714.0,33.27285714285714,3629.25,3990.6,3720.9800000000005,3304.0
2020-04-12,Dominican Republic,monthly,15,,,,,,3589.25,3620.5,3554.5,3875.2,3595.6,3194.75,,,100.75,1027.857,3528.0,29.55985873202891,92.59,,,,,,,10953714.0,29.56,3554.5,3875.2,3647.0099999999998,3094.0
2020-04-19,Dominican Republic,monthly,16,,,,,,3534.5,3553.75,3479.75,3759.8,3537.4,3034.5,,,150.5,1481.857,5607.0,26.569218954813554,93.64999999999999,,,,,,,10953714.0,26.57,3479.75,3759.8,3573.04,2884.0
2020-04-26,Dominican Republic,monthly,17,,,,,,3479.75,3487.0,3405.0,3644.4,3479.2,2874.25,,,200.25,1671.143,6815.0,24.558943353177746,96.3,,,,,,,10953714.0,24.557142857142857,3405.0,3644.4,3499.0699999999997,2674.0
2020-05-03,Dominican Republic,monthly,18,,,,,,3425.0,3498.6,3451.2,3529.0,3421.0,2714.0,,,250.0,1498.857,8318.0,18.070447766422898,99.47142857142856,,,,,,,10953714.0,18.071428571428573,3421.0,3529.0,3464.96,2464.0
2020-05-10,Dominican Republic,monthly,19,,,,,,3382.5,3510.2,3497.4,3494.5,3466.0,2768.25,,,237.75,2152.715,10342.0,20.80968815216338,100.0,,,,,,,10953714.0,20.80857142857143,3382.5,3510.2,3470.12,2530.5
2020-05-17,Dominican Republic,monthly,20,,,,,,3340.0,3521.8,3543.6,3460.0,3511.0,2822.5,,,225.5,2284.428,11264.0,20.298678720581478,100.0,,,,,,,10953714.0,20.298571428571428,3340.0,3543.6,3475.28,2597.0
2020-05-24,Dominican Republic,monthly,21,,,,,,3297.5,3533.4,3589.8,3425.5,3556.0,2876.75,,,213.25,2297.286,13510.0,17.01990819285308,89.6857142857143,,,,,,,10953714.0,17.02,3297.5,3589.8,3480.44,2663.5
2020-05-31,Dominican Republic,monthly,22,,,,,,3255.0,3545.0,3636.0,3391.0,3601.0,2931.0,,,201.0,2365.429,13402.0,17.644838556196017,87.04,,,,,,,10953714.0,17.645714285714284,3255.0,3636.0,3485.6,2730.0
2020-06-07,Dominican Republic,monthly,23,,,,,,3251.2,3596.75,3577.5,3368.0,3595.75,3086.8,,,209.8,2333.428,13285.0,17.56375746490709,87.04,,,,,,,10953714.0,17.564285714285713,3251.2,3596.75,3477.84,2877.0
2020-06-14,Dominican Republic,monthly,24,,,,,,3247.4,3648.5,3519.0,3345.0,3590.5,3242.6,,,218.6,3020.288,14247.0,21.183153393064746,87.04,,,,,,,10953714.0,21.18285714285714,3247.4,3648.5,3470.0800000000004,3024.0
2020-06-21,Dominican Republic,monthly,25,,,,,,3243.6,3700.25,3460.5,3322.0,3585.25,3398.4,,,227.4,3271.715,15462.0,21.240978987301673,87.04,,,,,,,10953714.0,21.240000000000002,3243.6,3700.25,3462.3199999999997,3171.0
2020-06-28,Dominican Republic,monthly,26,,,,,,3239.8,3752.0,3402.0,3299.0,3580.0,3554.2,,,236.2,4514.856,19267.0,23.42132986866509,86.51,,,,,,,10953714.0,23.42142857142857,3239.8,3752.0,3454.56,3318.0
2020-07-05,Dominican Republic,monthly,27,,,,,,3236.0,3731.75,3428.6,3340.6,3638.4,3710.0,,,245.0,5127.286,21142.0,24.214815486485882,77.38,,,,,,,10953714.0,24.214285714285715,3236.0,3731.75,3475.0700000000006,3465.0
2020-07-12,Dominican Republic,monthly,28,,,,,,3277.5,3711.5,3455.2,3382.2,3696.8,3970.75,,,287.0,6538.857,21546.0,30.33586658320905,75.0,,,,,,,10953714.0,30.337142857142858,3277.5,3711.5,3504.6400000000003,3683.75
2020-07-19,Dominican Republic,monthly,29,,,,,,3319.0,3691.25,3481.8,3423.8,3755.2,4231.5,,,329.0,8030.714,23477.0,34.20904257049555,75.0,,,,,,,10953714.0,34.20857142857143,3319.0,3755.2,3534.21,3902.5
2020-07-26,Dominican Republic,monthly,30,,,,,,3360.5,3671.0,3508.4,3465.4,3813.6,4492.25,,,371.0,8940.0,25798.0,34.65128034724789,78.7,,,,,,,10953714.0,34.651428571428575,3360.5,3813.6,3563.7799999999997,4121.25
2020-08-02,Dominican Republic,monthly,31,,,,,,3402.0,3651.0,3535.0,3507.0,3872.0,4753.0,,,413.0,10136.858,27585.0,36.852132874510225,78.7,,,,,,,10953714.0,36.85142857142858,3402.0,3872.0,3593.4,4340.0
2020-08-09,Dominican Republic,monthly,32,,,,,,3395.2,3631.0,3511.25,3466.5,3817.0,4677.4,,,440.4,8511.0,27062.0,31.5172350880376,78.7,,,,,,,10953714.0,31.51571428571429,3395.2,3817.0,3564.19,4237.0
2020-08-16,Dominican Republic,monthly,33,,,,,,3388.4,3611.0,3487.5,3426.0,3762.0,4601.8,,,467.8,6780.856,26898.0,25.228339975987353,78.7,,,,,,,10953714.0,25.228571428571428,3388.4,3762.0,3534.9800000000005,4134.0
2020-08-23,Dominican Republic,monthly,34,,,,,,3381.6,3591.0,3463.75,3385.5,3707.0,4526.2,,,495.2,5613.287,26280.0,21.333327304365344,78.7,,,,,,,10953714.0,21.332857142857144,3381.6,3707.0,3505.7699999999995,4031.0
