date,location,time_unit,time,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,new_deaths,new_cases_smoothed,new_tests_smoothed,stringency_index,people_vaccinated,people_fully_vaccinated,population,positive_test_percent,people_vaccinated_percent,people_fully_vaccinated_percent,deaths_min,deaths_max,deaths_mean,deaths_noncovid
2020-01-05,Greece,weekly,1,,,,,,,2637.0,3425.0,2533.0,2706.0,2751.0,2645.0,,,,,,,,,,,2533.0,3425.0,2825.25,
2020-01-12,Greece,weekly,2,,,,,,,2638.0,3680.0,2453.0,3105.0,2923.0,2488.0,0.0,,,0.0,,,10370747.0,,,,2453.0,3680.0,2969.0,2923.0
2020-01-19,Greece,weekly,3,,,,,,,2601.0,3364.0,2345.0,3039.0,2863.0,2648.0,0.0,,,0.0,,,10370747.0,,,,2345.0,3364.0,2837.25,2863.0
2020-01-26,Greece,weekly,4,,,,,,,2652.0,3082.0,2548.0,2860.0,2774.0,2621.0,0.0,,,0.0,,,,,,,2548.0,3082.0,2785.5,2774.0
2020-02-02,Greece,weekly,5,,,,,,,2649.0,3002.0,2605.0,2893.0,2990.0,2493.0,0.0,,,0.0,,,,,,,2605.0,3002.0,2787.25,2990.0
2020-02-09,Greece,weekly,6,,,,,,,2594.0,2790.0,2557.0,2772.0,2850.0,2463.0,0.0,,,0.0,,,,,,,2557.0,2790.0,2678.25,2850.0
2020-02-16,Greece,weekly,7,,,,,,,2436.0,2675.0,2469.0,2563.0,2782.0,2529.0,0.0,,,0.0,,,10370747.0,,,,2436.0,2675.0,2535.75,2782.0
2020-02-23,Greece,weekly,8,,,,,,,2215.0,2523.0,2493.0,2660.0,2469.0,2667.0,0.0,,,7.221000000000001,,,,,,,2215.0,2660.0,2472.75,2469.0
2020-03-01,Greece,weekly,9,,,,,,,2139.0,2399.0,2610.0,2769.0,2545.0,2724.0,0.0,,,14.442000000000002,,,10370747.0,,,,2139.0,2769.0,2479.25,2545.0
2020-03-08,Greece,weekly,10,,,,,,,2248.0,2405.0,2532.0,2519.0,2645.0,2655.0,0.0,4.061285714285715,,24.731428571428573,,,10370747.0,,,,2248.0,2532.0,2426.0,2645.0
2020-03-15,Greece,weekly,11,,,,,,,2255.0,2444.0,2415.0,2470.0,2594.0,2783.0,4.0,18.18357142857143,238.16666666666666,41.26857142857143,,,10370747.0,7.634809557132861,,,2255.0,2470.0,2396.0,2590.0
2020-03-22,Greece,weekly,12,,,,,,,2185.0,2458.0,2330.0,2391.0,2548.0,2758.0,11.0,42.734428571428566,557.5714285714286,64.94571428571429,,,10370747.0,7.664386369459389,,,2185.0,2458.0,2341.0,2537.0
2020-03-29,Greece,weekly,13,,,,,,,2259.0,2253.0,2365.0,2332.0,2439.0,2929.0,23.0,55.734428571428566,777.8571428571429,84.26,,,10370747.0,7.165123966942148,,,2253.0,2365.0,2302.25,2416.0
2020-04-05,Greece,weekly,14,,,,,,,2275.0,2363.0,2341.0,2413.0,2454.0,2898.0,35.0,75.73457142857144,1161.5714285714287,84.26,,,10370747.0,6.520009838888206,,,2275.0,2413.0,2348.0,2419.0
2020-04-12,Greece,weekly,15,,,,,,,2227.0,2363.0,2349.0,2312.0,2362.0,2968.0,20.0,80.653,1956.4285714285713,84.26,,,10370747.0,4.1224607520993075,,,2227.0,2363.0,2312.75,2342.0
2020-04-19,Greece,weekly,16,,,,,,,2100.0,2367.0,2319.0,2220.0,2268.0,2665.0,23.0,37.16328571428571,2212.285714285714,84.26,,,10370747.0,1.6798592276895261,,,2100.0,2367.0,2251.5,2245.0
2020-04-26,Greece,weekly,17,,,,,,,2081.0,2325.0,2175.0,2403.0,2203.0,2804.0,18.0,32.89785714285714,1448.5714285714287,84.26,,,10370747.0,2.2710552268244575,,,2081.0,2403.0,2246.0,2185.0
2020-05-03,Greece,weekly,18,,,,,,,2246.0,2265.0,2226.0,2360.0,2307.0,2937.0,10.0,22.347,2095.4285714285716,84.26,,,10370747.0,1.0664644123261522,,,2226.0,2360.0,2274.25,2297.0
2020-05-10,Greece,weekly,19,,,,,,,2209.0,2159.0,1980.0,2323.0,2128.0,2436.0,7.0,12.387857142857143,2333.285714285714,73.54285714285713,,,10370747.0,0.530918998346905,,,1980.0,2323.0,2167.75,2121.0
2020-05-17,Greece,weekly,20,,,,,,,2121.0,2030.0,2112.0,2268.0,2474.0,2500.0,12.0,14.918285714285714,3595.0,68.52,,,10370747.0,0.4149731770315915,,,2030.0,2268.0,2132.75,2462.0
2020-05-24,Greece,weekly,21,,,,,,,2027.0,2013.0,2021.0,2210.0,2329.0,2585.0,8.0,11.081571428571428,4032.8571428571427,68.52,,,10370747.0,0.27478214665249734,,,2013.0,2210.0,2067.75,2321.0
2020-05-31,Greece,weekly,22,,,,,,,2199.0,2212.0,2223.0,2281.0,1961.0,2316.0,4.0,6.428285714285714,3679.5714285714284,66.66857142857143,,,10370747.0,0.17470202275109678,,,2199.0,2281.0,2228.75,1957.0
2020-06-07,Greece,weekly,23,,,,,,,1999.0,2121.0,2302.0,2285.0,2101.0,2393.0,7.0,11.938714285714285,4091.0,58.33,,,10370747.0,0.29182875301183786,,,1999.0,2302.0,2176.75,2094.0
2020-06-14,Greece,weekly,24,,,,,,,2175.0,2136.0,2188.0,2546.0,2211.0,2313.0,1.0,14.245000000000001,5886.571428571428,58.33,,,10370747.0,0.24199145755472504,,,2136.0,2546.0,2261.25,2210.0
2020-06-21,Greece,weekly,25,,,,,,,2914.0,2170.0,2080.0,2376.0,2354.0,2959.0,7.0,17.693857142857144,4312.142857142857,44.44,,,10370747.0,0.4103263210203744,,,2080.0,2914.0,2385.0,2347.0
2020-06-28,Greece,weekly,26,,,,,,,2318.0,2732.0,2045.0,2419.0,2181.0,3154.0,1.0,17.02042857142857,3593.0,48.41142857142857,,,10370747.0,0.4737107868474415,,,2045.0,2732.0,2378.5,2180.0
2020-07-05,Greece,weekly,27,,,,,,,2155.0,2542.0,2361.0,2377.0,2671.0,2702.0,1.0,18.367428571428572,3861.8571428571427,47.61714285714286,,,10370747.0,0.47561128990493107,,,2155.0,2542.0,2358.75,2670.0
2020-07-12,Greece,weekly,28,,,,,,,2186.0,2418.0,2160.0,2258.0,2304.0,2699.0,1.0,31.571285714285715,5305.142857142857,50.0,,,10370747.0,0.5951071736320552,,,2160.0,2418.0,2255.5,2303.0
2020-07-19,Greece,weekly,29,,,,,,,1993.0,2090.0,2356.0,2097.0,2137.0,2449.0,1.0,35.91842857142857,5439.285714285715,61.11,,,10370747.0,0.6603519369665134,,,1993.0,2356.0,2134.0,2136.0
2020-07-26,Greece,weekly,30,,,,,,,2285.0,2143.0,2195.0,2337.0,2235.0,2825.0,8.0,25.08157142857143,4839.571428571428,61.11,,,10370747.0,0.5182601765209435,,,2143.0,2337.0,2240.0,2227.0
2020-08-02,Greece,weekly,31,,,,,,,2324.0,2307.0,2231.0,2386.0,2714.0,3885.0,6.0,45.46928571428571,11006.0,57.93571428571429,,,10370747.0,0.413131798239921,,,2231.0,2386.0,2312.0,2708.0
2020-08-09,Greece,weekly,32,,,,,,,2212.0,2726.0,2288.0,2391.0,2528.0,2950.0,4.0,102.71442857142857,15531.142857142857,50.0,,,10370747.0,0.6613449474787984,,,2212.0,2726.0,2404.25,2524.0
2020-08-16,Greece,weekly,33,,,,,,,2122.0,2288.0,2285.0,2361.0,2367.0,2668.0,16.0,179.8367142857143,10570.57142857143,56.348571428571425,,,10370747.0,1.7012960510311648,,,2122.0,2361.0,2264.0,2351.0
2020-08-23,Greece,weekly,34,,,,,,,2049.0,2052.0,2260.0,2264.0,2361.0,2777.0,14.0,217.97957142857143,15673.42857142857,59.71999999999999,,,10370747.0,1.3907586998924477,,,2049.0,2264.0,2156.25,2347.0
2020-08-30,Greece,weekly,35,,,,,,,2013.0,2076.0,2178.0,2356.0,2298.0,2564.0,20.0,219.18385714285714,14479.42857142857,59.71999999999999,,,10370747.0,1.5137604088559138,,,2013.0,2356.0,2155.75,2278.0
2020-09-06,Greece,weekly,36,,,,,,,2041.0,1976.0,2196.0,2122.0,2315.0,2517.0,22.0,213.6937142857143,12726.42857142857,59.71999999999999,,,10370747.0,1.679133411909974,,,1976.0,2196.0,2083.75,2293.0
2020-09-13,Greece,weekly,37,,,,,,,1971.0,2100.0,2063.0,2084.0,2274.0,2717.0,21.0,210.8367142857143,12985.857142857143,67.26285714285714,,,10370747.0,1.6235871992607342,,,1971.0,2100.0,2054.5,2253.0
