location,date,time,time_unit,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,new_deaths,stringency_index,people_vaccinated,people_fully_vaccinated,population,people_vaccinated_percent,people_fully_vaccinated_percent,deaths_min,deaths_max,deaths_mean,deaths_noncovid
Czechia,2020-01-05,1,weekly,2155.0,2249.0,2262.0,2313.0,2099.0,2378.0,2222.0,2763.0,2143.0,2321.0,2305.0,3812.0,,,,,,,,2099.0,2763.0,2290.5,
Czechia,2020-01-12,2,weekly,2095.0,2117.0,2188.0,2233.0,1978.0,2432.0,2054.0,2811.0,2126.0,2290.0,2325.0,3722.0,,,,,,,,1978.0,2811.0,2232.4,
Czechia,2020-01-19,3,weekly,2200.0,2139.0,2103.0,2339.0,1997.0,2396.0,2175.0,2833.0,2230.0,2311.0,2244.0,3565.0,,,,,,,,1997.0,2833.0,2272.3,
Czechia,2020-01-26,4,weekly,2105.0,2087.0,2115.0,2358.0,2117.0,2499.0,2116.0,2761.0,2190.0,2365.0,2337.0,3402.0,,,,,,,,2087.0,2761.0,2271.3,
Czechia,2020-02-02,5,weekly,2167.0,2274.0,2201.0,2459.0,2118.0,2580.0,2137.0,2598.0,2216.0,2497.0,2364.0,3247.0,,,,,,,,2118.0,2598.0,2324.7,
Czechia,2020-02-09,6,weekly,2253.0,2275.0,2281.0,2490.0,2093.0,2598.0,2245.0,2640.0,2404.0,2445.0,2355.0,3404.0,,,,,,,,2093.0,2640.0,2372.4,
Czechia,2020-02-16,7,weekly,2193.0,2252.0,2321.0,2385.0,2066.0,2732.0,2160.0,2492.0,2602.0,2509.0,2391.0,3452.0,,,,,,,,2066.0,2732.0,2371.2,
Czechia,2020-02-23,8,weekly,2161.0,2298.0,2274.0,2365.0,2109.0,2684.0,2214.0,2357.0,2754.0,2496.0,2350.0,3599.0,,,,,,,,2109.0,2754.0,2371.2,
Czechia,2020-03-01,9,weekly,2136.0,2255.0,2243.0,2303.0,2011.0,2609.0,2235.0,2353.0,2819.0,2313.0,2360.0,3898.0,0.0,19.44,,,10708982.0,,,2011.0,2819.0,2327.7,2360.0
Czechia,2020-03-08,10,weekly,2190.0,2212.0,2233.0,2318.0,2032.0,2357.0,2096.0,2225.0,2994.0,2383.0,2294.0,3987.0,0.0,19.44,,,10708982.0,,,2032.0,2994.0,2304.0,2294.0
Czechia,2020-03-15,11,weekly,2141.0,2286.0,2194.0,2325.0,2088.0,2291.0,2155.0,2164.0,2782.0,2262.0,2295.0,3796.0,0.0,46.957142857142856,,,10708982.0,,,2088.0,2782.0,2268.8,2295.0
Czechia,2020-03-22,12,weekly,2101.0,2080.0,2216.0,2351.0,2194.0,2273.0,2148.0,2103.0,2607.0,2198.0,2325.0,3427.0,1.0,79.63,,,10708982.0,,,2080.0,2607.0,2227.1,2324.0
Czechia,2020-03-29,13,weekly,2040.0,2096.0,2286.0,2324.0,2122.0,2222.0,2191.0,2075.0,2383.0,2124.0,2297.0,3369.0,15.0,82.40999999999998,,,10708982.0,,,2040.0,2383.0,2186.3,2282.0
Czechia,2020-04-05,14,weekly,2022.0,2060.0,2089.0,2448.0,2023.0,2209.0,2138.0,2069.0,2262.0,2131.0,2320.0,2889.0,51.0,77.64428571428572,,,10708982.0,,,2022.0,2448.0,2145.1,2269.0
Czechia,2020-04-12,15,weekly,1948.0,2024.0,2268.0,2272.0,1970.0,2111.0,2075.0,1994.0,2257.0,2145.0,2244.0,2577.0,71.0,74.07000000000001,,,10708982.0,,,1948.0,2272.0,2106.4,2173.0
Czechia,2020-04-19,16,weekly,2095.0,2150.0,2144.0,2192.0,2027.0,2183.0,1949.0,2043.0,2061.0,2094.0,2125.0,,48.0,71.69571428571429,,,10708982.0,,,1949.0,2192.0,2093.8,2077.0
Czechia,2020-04-26,17,weekly,2084.0,1957.0,2258.0,2083.0,2039.0,2193.0,2114.0,2051.0,2090.0,2103.0,2036.0,,34.0,60.71857142857142,,,10708982.0,,,1957.0,2258.0,2097.2,2002.0
Czechia,2020-05-03,18,weekly,1897.0,1947.0,2102.0,1969.0,1984.0,2041.0,1982.0,2041.0,2022.0,2051.0,2109.0,,28.0,57.40999999999998,,,10708982.0,,,1897.0,2102.0,2003.6,2081.0
Czechia,2020-05-10,19,weekly,1904.0,2009.0,1933.0,1950.0,1906.0,1988.0,2001.0,2074.0,1958.0,2093.0,1999.0,,32.0,57.40999999999998,,,10708982.0,,,1904.0,2093.0,1981.6,1967.0
Czechia,2020-05-17,20,weekly,2025.0,1957.0,1971.0,1948.0,1903.0,1983.0,1964.0,1974.0,1962.0,2025.0,2026.0,,18.0,57.40999999999998,,,10708982.0,,,1903.0,2025.0,1971.2,2008.0
