date,location,time_unit,time,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,deaths_2022_all_ages,new_deaths,new_cases_smoothed,new_tests_smoothed,positive_test_percent,stringency_index,people_vaccinated,people_fully_vaccinated,total_boosters,people_vaccinated_percent,people_fully_vaccinated_percent,total_boosters_percent,population,positive_rate,deaths_min,deaths_max,deaths_mean,deaths_noncovid
2020-01-05,Slovenia,weekly,1,364.0,384.0,357.0,402.0,402.0,408.0,451.0,479.0,401.0,469.0,420.0,603.0,,,,,,,,,,,,,,,357.0,479.0,411.7,
2020-01-12,Slovenia,weekly,2,321.0,433.0,401.0,410.0,398.0,407.0,439.0,536.0,411.0,488.0,426.0,624.0,,,,,,,,,,,,,,,321.0,536.0,424.4,
2020-01-19,Slovenia,weekly,3,337.0,409.0,358.0,426.0,360.0,453.0,411.0,586.0,398.0,481.0,430.0,590.0,,,,,,,,,,,,,,,337.0,586.0,421.9,
2020-01-26,Slovenia,weekly,4,376.0,409.0,407.0,438.0,349.0,449.0,457.0,569.0,425.0,477.0,455.0,528.0,,,,,,,,,,,,,,,349.0,569.0,435.6,
2020-02-02,Slovenia,weekly,5,395.0,395.0,391.0,446.0,403.0,432.0,434.0,599.0,457.0,515.0,476.0,526.0,,0.0,0.0,0.0,,0.0,,,,,,,2078723.0,,391.0,599.0,446.7,476.0
2020-02-09,Slovenia,weekly,6,352.0,374.0,439.0,406.0,390.0,420.0,426.0,523.0,419.0,507.0,449.0,434.0,,0.0,0.0,1.0,,0.0,,,,,,,2078723.0,,352.0,523.0,425.6,449.0
2020-02-16,Slovenia,weekly,7,374.0,411.0,459.0,428.0,388.0,459.0,421.0,466.0,490.0,474.0,502.0,427.0,,0.0,0.0,7.0,,0.0,,,,,,,2078723.0,,374.0,490.0,437.0,502.0
2020-02-23,Slovenia,weekly,8,444.0,388.0,454.0,450.0,419.0,446.0,406.0,459.0,476.0,480.0,441.0,470.0,,0.0,0.0,7.0,,0.0,,,,,,,2078723.0,,388.0,480.0,442.2,441.0
2020-03-01,Slovenia,weekly,9,370.0,372.0,443.0,462.0,451.0,449.0,427.0,439.0,512.0,471.0,431.0,442.0,,0.0,0.0,115.0,,0.0,,,,,,,2078723.0,0.0,370.0,512.0,439.6,431.0
2020-03-08,Slovenia,weekly,10,373.0,405.0,443.0,430.0,397.0,384.0,416.0,369.0,465.0,411.0,425.0,442.0,,0.0,0.0,473.0,,9.524285714285714,,,,,,,2078723.0,1.0999999999999999,369.0,465.0,409.3,425.0
