date,location,time_unit,time,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,deaths_2022_all_ages,new_deaths,new_cases_smoothed,new_tests_smoothed,positive_test_percent,stringency_index,people_vaccinated,people_fully_vaccinated,total_boosters,people_vaccinated_percent,people_fully_vaccinated_percent,total_boosters_percent,population,positive_rate,deaths_min,deaths_max,deaths_mean,deaths_noncovid
2021-01-10,Mongolia,monthly,1,,,,,,,1443.0,1300.2,1426.0,1609.0,1674.0,1202.0,,1.0,143.143,85846.0,0.16674180690514978,75.46,,,,,,,3329282.0,0.16714285714285712,1300.2,1609.0,1444.55,1201.0
2021-01-17,Mongolia,monthly,2,,,,,,,1401.0,1314.4,1441.0,1600.0,1597.0,1185.0,,1.0,121.714,112945.0,0.10891796861703397,71.76,,,,,,,3329282.0,0.10857142857142857,1314.4,1600.0,1439.1,1184.0
2021-01-24,Mongolia,monthly,3,,,,,,,1359.0,1328.6,1456.0,1591.0,1520.0,1168.0,,1.0,101.572,103832.0,0.09837238981819876,73.34571428571428,,,,,,,3329282.0,0.09857142857142856,1328.6,1591.0,1433.65,1167.0
2021-01-31,Mongolia,monthly,4,,,,,,,1317.0,1342.8,1471.0,1582.0,1443.0,1151.0,,1.0,128.429,88976.0,0.14488335161858296,73.61,,,,,,,3329282.0,0.1442857142857143,1317.0,1582.0,1428.2,1150.0
2021-02-07,Mongolia,monthly,5,,,,,,1340.0,1328.0,1357.0,1486.0,1573.0,1366.0,1172.5,,0.75,219.144,87951.0,0.2483574975767713,73.61,,,,,,,3329282.0,0.24714285714285714,1328.0,1573.0,1416.8,1171.75
2021-02-14,Mongolia,monthly,6,,,,,,1328.0,1339.0,1295.75,1457.0,1519.25,1349.0,1194.0,,0.5,311.572,155762.0,0.21266257188865761,73.61,,,,,,,3329282.0,0.21428571428571427,1295.75,1519.25,1387.8,1193.5
2021-02-21,Mongolia,monthly,7,,,,,,1316.0,1350.0,1234.5,1428.0,1465.5,1332.0,1215.5,,0.25,292.286,257085.0,0.11410870574874056,73.61,,,,,,,3329282.0,0.11285714285714286,1234.5,1465.5,1358.8,1215.25
2021-02-28,Mongolia,monthly,8,,,,,,1304.0,1361.0,1173.25,1399.0,1411.75,1315.0,1237.0,,0.0,287.71500000000003,241310.0,0.12325053224632228,70.43857142857142,5640.416666666667,,,0.16941841113689576,,,3329282.0,0.12428571428571429,1173.25,1411.75,1329.8,1237.0
2021-03-07,Mongolia,monthly,9,,,,,,1292.0,1372.0,1112.0,1370.0,1358.0,1298.0,1265.8,,1.2,307.28499999999997,117092.0,0.26450853403706454,68.06,13093.00476190476,,,0.3932681209313228,,,3329282.0,0.2642857142857143,1112.0,1372.0,1300.8,1264.6
2021-03-14,Mongolia,monthly,10,,,,,,1322.6,1393.25,1191.0,1399.0,1361.75,1296.8,1294.6,,2.4,555.571,114528.0,0.4878705939636366,68.06,52944.82857142857,,,1.590277680635902,,,3329282.0,0.48999999999999994,1191.0,1399.0,1333.52,1292.1999999999998
2021-03-21,Mongolia,monthly,11,,,,,,1353.2,1414.5,1270.0,1428.0,1365.5,1295.6,1323.4,,3.5999999999999996,946.999,104644.0,0.9092959483925883,71.76,165611.7142857143,,,4.974397311063295,,,3329282.0,0.91,1270.0,1428.0,1366.24,1319.8000000000002
2021-03-28,Mongolia,monthly,12,,,,,,1383.8,1435.75,1349.0,1457.0,1369.25,1294.4,1352.2,,4.8,1671.428,86912.0,1.9361578950898715,71.76,254781.07142857142,,,7.652733274879431,,,3329282.0,1.9357142857142855,1349.0,1457.0,1398.96,1347.4
2021-04-04,Mongolia,monthly,13,,,,,,1414.4,1457.0,1428.0,1486.0,1373.0,1293.2,1381.0,,6.0,2858.714,99084.0,2.8890534892875395,71.76,316803.71428571426,,,9.515676782132433,,,3329282.0,2.8885714285714283,1373.0,1486.0,1431.6799999999998,1375.0
2021-04-11,Mongolia,monthly,14,,,,,,1445.0,1445.5,1372.5,1463.8,1384.6,1292.0,1406.75,,31.25,4026.713,103221.0,3.974214738812106,76.38857142857144,542207.3571428572,,,16.286014736596574,,,3329282.0,3.974285714285714,1372.5,1463.8,1422.28,1375.5
2021-04-18,Mongolia,monthly,15,,,,,,1409.25,1434.0,1317.0,1441.6,1396.2,1296.5,1432.5,,56.5,6243.572,152664.0,4.251745965711873,95.10857142857142,630130.4761904761,,,18.926918061926752,,,3329282.0,4.251428571428572,1317.0,1441.6,1399.6100000000001,1376.0
2021-04-25,Mongolia,monthly,16,,,,,,1373.5,1422.5,1261.5,1419.4,1407.8,1301.0,1458.25,,81.75,8078.428,87575.0,9.221371064646714,96.3,650947.5952380953,93864.0,,19.55219159080232,2.8193466338988404,,3329282.0,9.221428571428572,1261.5,1422.5,1376.94,1376.5
2021-05-02,Mongolia,monthly,17,,,,,,1337.75,1411.0,1206.0,1397.2,1419.4,1305.5,1484.0,,107.0,7808.285,81675.0,9.593379385711303,96.3,818091.1428571428,332215.14285714284,,24.572599823539814,9.97858225458651,,3329282.0,9.595714285714285,1206.0,1419.4,1354.27,1377.0
2021-05-09,Mongolia,monthly,18,,,,,,1302.0,1417.0,1237.2,1375.0,1431.0,1310.0,1467.8,,117.8,7660.857,67500.0,11.310344807216865,84.92285714285715,1333725.142857143,573654.1428571428,,40.06044374904688,17.23056631601477,,3329282.0,11.31,1237.2,1431.0,1352.44,1350.0
2021-05-16,Mongolia,monthly,19,,,,,,1316.5,1423.0,1268.4,1389.25,1450.25,1304.5,1451.6,,128.6,4563.286,53495.0,8.489671588469966,62.04,1725277.2857142857,636576.4285714285,,51.821302182100695,19.120531951676924,,3329282.0,8.49,1268.4,1450.25,1369.48,1323.0
2021-05-23,Mongolia,monthly,20,,,,,,1331.0,1429.0,1299.6,1403.5,1469.5,1299.0,1435.4,,139.4,3729.428,50056.0,7.455618285044828,62.04,1815387.857142857,709351.0,,54.52790893480507,21.306425829953724,,3329282.0,7.457142857142857,1299.6,1469.5,1386.52,1296.0
2021-05-30,Mongolia,monthly,21,,,,,,1345.5,1435.0,1330.8,1417.75,1488.75,1293.5,1419.2,,150.2,4404.572,52864.0,8.339622644195787,62.04,1847043.5714285714,1041687.7857142857,,55.47873599858983,31.288661810993652,,3329282.0,8.34142857142857,1330.8,1488.75,1403.56,1269.0
2021-06-06,Mongolia,monthly,22,,,,,,1360.0,1441.0,1362.0,1432.0,1508.0,1288.0,1403.0,,161.0,6620.857,55832.0,11.76790567927327,57.27428571428571,1865267.142857143,1423866.2857142857,,56.02610841788538,42.767968760660274,,3329282.0,11.767142857142858,1360.0,1508.0,1420.6,1242.0
2021-06-13,Mongolia,monthly,23,,,,,,1371.6,1405.0,1341.5,1415.75,1451.0,1291.6,1481.0,,192.5,8691.572,63198.0,13.747643635401236,54.097142857142856,1886775.2142857143,1616432.9285714286,,56.67213574235269,48.55199795545792,,3329282.0,13.748571428571427,1341.5,1451.0,1396.97,1288.5
2021-06-20,Mongolia,monthly,24,,,,,,1383.2,1369.0,1321.0,1399.5,1394.0,1295.2,1559.0,,224.0,16372.285,78915.0,20.650367026676243,58.465714285714284,1903983.857142857,1681126.142857143,,57.18902325314759,50.495156098436325,,3329282.0,20.650000000000002,1321.0,1399.5,1373.34,1335.0
2021-06-27,Mongolia,monthly,25,,,,,,1394.8,1333.0,1300.5,1383.25,1337.0,1298.8,1637.0,,255.5,17210.856,83407.0,20.63795577206696,59.26,1938873.642857143,1716938.4285714286,,58.23699052399714,51.570832046412065,,3329282.0,20.638571428571428,1300.5,1394.8,1349.71,1381.5
2021-07-04,Mongolia,monthly,26,,,,,,1406.4,1297.0,1280.0,1367.0,1280.0,1302.4,1715.0,,287.0,14410.57,71730.0,20.218712635835264,59.26,2031773.357142857,1750535.7857142857,,61.02737338389651,52.57997927824335,,3329282.0,20.21857142857143,1280.0,1406.4,1326.08,1428.0
2021-07-11,Mongolia,monthly,27,,,,,,1418.0,1308.0,1279.8,1400.2,1306.0,1306.0,1741.0,,278.25,14123.857,69607.0,20.29447979496417,59.26,2096209.857142857,1785852.6785714286,,62.96282072659682,53.640775355509945,,3329282.0,20.291428571428572,1279.8,1418.0,1342.4,1462.75
2021-07-18,Mongolia,monthly,28,,,,,,1393.0,1319.0,1279.6,1433.4,1332.0,1330.0,1767.0,,269.5,11353.144,59296.0,19.232638271925577,59.26,2104922.1428571427,1808716.9642857143,,63.224507351949846,54.32753861900897,,3329282.0,19.231428571428573,1279.6,1433.4,1351.4,1497.5
2021-07-25,Mongolia,monthly,29,,,,,,1368.0,1330.0,1279.4,1466.6,1358.0,1354.0,1793.0,,260.75,8416.0,48524.0,17.34399472426016,59.26,2123918.0714285714,1893296.642857143,,63.79507868148662,56.86801667317887,,3329282.0,17.344285714285714,1279.4,1466.6,1360.4,1532.25
2021-08-01,Mongolia,monthly,30,,,,,,1343.0,1341.0,1279.2,1499.8,1384.0,1378.0,1819.0,,252.0,8918.857,48524.0,18.38030046987058,60.84571428571429,2166006.5,1969013.0,,65.05926803436897,59.14227151680152,,3329282.0,18.381428571428575,1279.2,1499.8,1369.4,1567.0
2021-08-08,Mongolia,monthly,31,,,,,,1318.0,1343.8,1279.0,1533.0,1410.0,1402.0,1790.8,,226.0,8478.571,48524.0,17.47294328579672,61.11,2195003.5714285714,1993732.0,,65.93023875504001,59.88474391775764,,3329282.0,17.472857142857144,1279.0,1533.0,1376.76,1564.8
2021-08-15,Mongolia,monthly,32,,,,,,1317.4,1346.6,1296.0,1497.5,1413.75,1387.8,1762.6,,200.0,8195.144,48524.0,16.888846756244334,59.52428571428571,2212747.8571428573,2010842.2857142857,,66.46321510592546,60.39867712360461,,3329282.0,16.89,1296.0,1497.5,1374.25,1562.6
2021-08-22,Mongolia,monthly,33,,,,,,1316.8,1349.4,1313.0,1462.0,1417.5,1373.6,1734.4,,174.0,10227.858,48524.0,21.07793669112192,59.26,2223165.9285714286,2040469.0,,66.77613757475122,61.28856011596495,,3329282.0,21.07857142857143,1313.0,1462.0,1371.74,1560.4
2021-08-29,Mongolia,monthly,34,,,,,,1316.2,1352.2,1330.0,1426.5,1421.25,1359.4,1706.2,,148.0,13618.715,48789.0,27.90132383247803,59.26,2233647.5714285714,2075639.9285714286,,67.09096950719619,62.344971936033915,,3329282.0,27.90285714285714,1316.2,1426.5,1369.23,1558.2
