location,date,time,time_unit,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,new_deaths,stringency_index,people_vaccinated,people_fully_vaccinated,population,people_vaccinated_percent,people_fully_vaccinated_percent,deaths_min,deaths_max,deaths_mean,deaths_noncovid
Colombia,2021-01-10,1,weekly,,,,,,4746.0,4474.0,4755.0,4721.0,5348.0,5076.0,7926.0,2149.0,72.09285714285713,,,50882884.0,,,4474.0,5348.0,4808.8,5777.0
Colombia,2021-01-17,2,weekly,,,,,,4588.0,4435.0,4756.0,4465.0,4713.0,5007.0,8406.0,2517.0,81.02,,,50882884.0,,,4435.0,4756.0,4591.4,5889.0
Colombia,2021-01-24,3,weekly,,,,,,4525.0,4389.0,4635.0,4631.0,4842.0,4897.0,8449.0,2743.0,81.02,,,50882884.0,,,4389.0,4842.0,4604.4,5706.0
Colombia,2021-01-31,4,weekly,,,,,,4280.0,4253.0,4574.0,4644.0,4606.0,4760.0,7655.0,2609.0,81.02,,,50882884.0,,,4253.0,4644.0,4471.4,5046.0
Colombia,2021-02-07,5,weekly,,,,,,4185.0,4183.0,4392.0,4485.0,4562.0,4631.0,7023.0,2010.0,81.02,,,50882884.0,,,4183.0,4562.0,4361.4,5013.0
Colombia,2021-02-14,6,weekly,,,,,,4090.0,4113.0,4402.0,4407.0,4497.0,4742.0,6330.0,1612.0,81.02,,,50882884.0,,,4090.0,4497.0,4301.8,4718.0
Colombia,2021-02-21,7,weekly,,,,,,4070.0,4131.0,4231.0,4332.0,4484.0,4699.0,5891.0,1229.0,81.02,,,50882884.0,,,4070.0,4484.0,4249.6,4662.0
Colombia,2021-02-28,8,weekly,,,,,,4104.0,4100.0,4199.0,4254.0,4494.0,4693.0,5530.0,932.0,81.02,,,50882884.0,,,4100.0,4494.0,4230.2,4598.0
Colombia,2021-03-07,9,weekly,,,,,,4137.0,4190.0,4173.0,4378.0,4474.0,4520.0,5520.0,737.0,81.02,,,50882884.0,,,4137.0,4474.0,4270.4,4783.0
Colombia,2021-03-14,10,weekly,,,,,,4109.0,4218.0,4244.0,4505.0,4440.0,4529.0,5290.0,640.0,81.02,776357.5,36395.0,50882884.0,1.5257733818704144,0.07152699913786333,4109.0,4505.0,4303.2,4650.0
Colombia,2021-03-21,11,weekly,,,,,,4265.0,4228.0,4156.0,4597.0,4493.0,4446.0,5518.0,885.0,81.54857142857142,1022047.2857142857,52246.57142857143,50882884.0,2.008626880729256,0.1026800513677083,4156.0,4597.0,4347.8,4633.0
Colombia,2021-03-28,12,weekly,,,,,,4071.0,4275.0,4165.0,4453.0,4520.0,4494.0,5894.0,927.0,82.87,1386998.857142857,119002.28571428571,50882884.0,2.7258652578396636,0.2338748835743778,4071.0,4520.0,4296.8,4967.0
Colombia,2021-04-04,13,weekly,,,,,,4192.0,4092.0,4539.0,4248.0,4511.0,4337.0,6396.0,1139.0,82.87,1926611.857142857,324265.85714285716,50882884.0,3.7863652876728784,0.637278848311462,4092.0,4539.0,4316.4,5257.0
Colombia,2021-04-11,14,weekly,,,,,,4067.0,4112.0,4355.0,4382.0,4474.0,4187.0,7118.0,1795.0,81.48,2157297.285714286,627360.2857142857,50882884.0,4.239730762340999,1.2329495429431352,4067.0,4474.0,4278.0,5323.0
Colombia,2021-04-18,15,weekly,,,,,,4059.0,4153.0,4183.0,4332.0,4548.0,4259.0,8338.0,2439.0,81.48,2442217.5714285714,1057895.0,50882884.0,4.799683861136038,2.0790783006717937,4059.0,4548.0,4255.0,5899.0
Colombia,2021-04-25,16,weekly,,,,,,4063.0,4211.0,4271.0,4349.0,4420.0,4352.0,8644.0,3023.0,81.48,2884340.1428571427,1311733.142857143,50882884.0,5.668586204463455,2.5779457446970637,4063.0,4420.0,4262.8,5621.0
Colombia,2021-05-02,17,weekly,,,,,,4042.0,4110.0,4302.0,4409.0,4452.0,4329.0,8630.0,3126.0,79.89428571428572,3271688.1428571427,1576147.857142857,50882884.0,6.429840224577567,3.097599297128789,4042.0,4452.0,4263.0,5504.0
Colombia,2021-05-09,18,weekly,,,,,,4186.0,4175.0,4080.0,4538.0,4677.0,4264.0,8727.0,3377.0,74.07000000000001,3628749.714285714,1967150.7142857143,50882884.0,7.1315724051445555,3.866036198509727,4080.0,4677.0,4331.2,5350.0
Colombia,2021-05-16,19,weekly,,,,,,4241.0,4320.0,4196.0,4460.0,4624.0,4472.0,,3446.0,66.93,4324777.714285715,2664733.1428571427,50882884.0,8.499474428937075,5.236993136743473,4196.0,4624.0,4368.2,
Colombia,2021-05-23,20,weekly,,,,,,4277.0,4632.0,4516.0,4721.0,4448.0,4590.0,,3424.0,65.74,4927930.857142857,3025845.8571428573,50882884.0,9.684849736785473,5.946687017864115,4277.0,4721.0,4518.8,
Colombia,2021-05-30,21,weekly,,,,,,4165.0,4532.0,4370.0,4654.0,4670.0,4680.0,,3558.0,65.74,5801203.142857143,3206360.0,50882884.0,11.401089495747023,6.301450994798172,4165.0,4670.0,4478.2,
Colombia,2021-06-06,22,weekly,,,,,,4024.0,4582.0,4500.0,4749.0,4570.0,4718.0,,3679.0,65.74,7556672.0,3371687.4285714286,50882884.0,14.851107889246215,6.626368561521451,4024.0,4749.0,4485.0,
Colombia,2021-06-13,23,weekly,,,,,,4102.0,4561.0,4342.0,4848.0,4860.0,5128.0,,3817.0,63.097142857142856,8745292.857142856,3651507.8571428573,50882884.0,17.187101378024987,7.176298924296148,4102.0,4860.0,4542.6,
