location,date,time,time_unit,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,new_deaths,stringency_index,people_vaccinated,people_fully_vaccinated,population,people_vaccinated_percent,people_fully_vaccinated_percent,deaths_min,deaths_max,deaths_mean,deaths_noncovid
Guatemala,2021-01-10,1,weekly,,,,,,1690.0,1562.0,1597.0,1716.0,1462.0,1756.0,,192.0,48.61000000000001,,,17915567.0,,,1462.0,1716.0,1605.4,
Guatemala,2021-01-17,2,weekly,,,,,,1616.0,1619.0,1606.0,1668.0,1659.0,1668.0,,229.0,54.95857142857143,,,17915567.0,,,1606.0,1668.0,1633.6,
Guatemala,2021-01-24,3,weekly,,,,,,1604.0,1581.0,1501.0,1746.0,1643.0,1662.0,,211.0,59.72000000000001,,,17915567.0,,,1501.0,1746.0,1615.0,
Guatemala,2021-01-31,4,weekly,,,,,,1480.0,1640.0,1477.0,1593.0,1598.0,1605.0,,178.0,56.14999999999999,,,17915567.0,,,1477.0,1640.0,1557.6,
Guatemala,2021-02-07,5,weekly,,,,,,1441.0,1593.0,1556.0,1351.0,1570.0,1597.0,,241.0,43.06,,,17915567.0,,,1351.0,1593.0,1502.2,
Guatemala,2021-02-14,6,weekly,,,,,,1512.0,1684.0,1525.0,1520.0,1566.0,1608.0,,240.0,43.06,,,17915567.0,,,1512.0,1684.0,1561.4,
Guatemala,2021-02-21,7,weekly,,,,,,1549.0,1718.0,1550.0,1498.0,1606.0,1584.0,,158.0,51.39142857142857,,,17915567.0,,,1498.0,1718.0,1584.2,
Guatemala,2021-02-28,8,weekly,,,,,,1623.0,1573.0,1563.0,1487.0,1635.0,1514.0,,111.0,52.77999999999999,1112.0,,17915567.0,0.0062068925867654655,,1487.0,1635.0,1576.2,
Guatemala,2021-03-07,9,weekly,,,,,,1511.0,1603.0,1547.0,1448.0,1574.0,1562.0,,80.0,52.77999999999999,2427.0,,17915567.0,0.013546877974891892,,1448.0,1603.0,1536.6,
Guatemala,2021-03-14,10,weekly,,,,,,1537.0,1586.0,1665.0,1498.0,1612.0,1577.0,,95.0,52.77999999999999,17267.0,,17915567.0,0.0963798689709346,,1498.0,1665.0,1579.6,
Guatemala,2021-03-21,11,weekly,,,,,,1543.0,1677.0,1546.0,1526.0,1594.0,1468.0,,132.0,52.77999999999999,58602.71428571428,,17915567.0,0.3271049935830347,,1526.0,1677.0,1577.2,
Guatemala,2021-03-28,12,weekly,,,,,,1458.0,1758.0,1662.0,1506.0,1559.0,1384.0,,102.0,52.77999999999999,85939.42857142857,370.0,17915567.0,0.4796913688047304,0.002065243036963329,1458.0,1758.0,1588.6,
Guatemala,2021-04-04,13,weekly,,,,,,1502.0,1805.0,1648.0,1400.0,1732.0,1320.0,,89.0,54.63,108355.28571428571,1062.5714285714287,17915567.0,0.6048108090259476,0.00593099525441438,1400.0,1805.0,1617.4,
Guatemala,2021-04-11,14,weekly,,,,,,1523.0,1664.0,1699.0,1524.0,1609.0,1293.0,,125.0,54.63,129825.28571428571,1575.142857142857,17915567.0,0.7246507225491982,0.008792034643072459,1523.0,1699.0,1603.8,
Guatemala,2021-04-18,15,weekly,,,,,,1493.0,1629.0,1587.0,1520.0,1682.0,1249.0,,205.0,55.68714285714286,151034.0,1808.857142857143,17915567.0,0.843032207688431,0.010096566538235395,1493.0,1682.0,1582.2,
Guatemala,2021-04-25,16,weekly,,,,,,1579.0,1519.0,1626.0,1687.0,1633.0,1307.0,,189.0,58.32999999999999,161116.85714285713,1833.0,17915567.0,0.8993120739235164,0.010231325639875086,1519.0,1687.0,1608.8,
Guatemala,2021-05-02,17,weekly,,,,,,1636.0,1627.0,1707.0,1689.0,1683.0,1397.0,,148.0,58.32999999999999,167528.2857142857,1889.857142857143,17915567.0,0.9350989880157614,0.010548687311192233,1627.0,1707.0,1668.4,
Guatemala,2021-05-09,18,weekly,,,,,,1550.0,1600.0,1543.0,1637.0,1720.0,1344.0,,175.0,58.32999999999999,189177.14285714287,2291.714285714286,17915567.0,1.0559372352387333,0.01279174857102924,1543.0,1720.0,1610.0,
