date,location,time_unit,time,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,deaths_2022_all_ages,new_deaths,new_cases_smoothed,new_tests_smoothed,positive_test_percent,stringency_index,people_vaccinated,people_fully_vaccinated,total_boosters,people_vaccinated_percent,people_fully_vaccinated_percent,total_boosters_percent,population,positive_rate,deaths_min,deaths_max,deaths_mean,deaths_noncovid
2021-01-10,El Salvador,monthly,1,,,,,,,3461.0,2867.0,3030.0,2303.0,2505.0,,,233.75,1763.856,15305.0,11.531373328964474,47.21999999999999,,,,,,,6518500.0,11.530000000000001,2303.0,3461.0,2915.25,
2021-01-17,El Salvador,monthly,2,,,,,,,3842.0,3169.0,3391.0,2846.75,3015.0,,,254.5,2195.428,17127.0,12.818278939430044,47.21999999999999,,,,,,,6518500.0,12.81857142857143,2846.75,3842.0,3312.1875,
2021-01-24,El Salvador,monthly,3,,,,,,,4223.0,3471.0,3752.0,3390.5,3525.0,,,275.25,2199.0,17047.0,12.89964897993009,47.21999999999999,,,,,,,6518500.0,12.9,3390.5,4223.0,3709.125,
2021-01-31,El Salvador,monthly,4,,,,,,,4604.0,3773.0,4113.0,3934.25,4035.0,,,296.0,1870.571,17299.0,10.825961538714648,46.3,,,,,,,6518500.0,10.825714285714286,3773.0,4604.0,4106.0625,
2021-02-07,El Salvador,monthly,5,,,,,,4361.0,4424.4,4075.0,4474.0,4478.0,4545.0,,,279.75,1590.714,18056.0,8.808283038407158,46.3,,,,,,,6518500.0,8.808571428571428,4075.0,4478.0,4362.4800000000005,
2021-02-14,El Salvador,monthly,6,,,,,,4010.0,4244.8,3793.0,4155.75,4167.5,4184.25,,,263.5,1419.001,17218.0,8.241201890291418,46.3,,,,,,,6518500.0,8.24,3793.0,4244.8,4074.21,
2021-02-21,El Salvador,monthly,7,,,,,,3659.0,4065.2,3511.0,3837.5,3857.0,3823.5,,,247.25,1307.57,17056.0,7.666110036732862,46.3,2400.0,,,0.03681828641558641,,,6518500.0,7.664285714285714,3511.0,4065.2,3785.94,
2021-02-28,El Salvador,monthly,8,,,,,,3308.0,3885.6,3229.0,3519.25,3546.5,3462.75,,,231.0,1160.141,17184.0,6.752431975550315,46.3,13596.638655462186,,,0.2085853901275168,,,6518500.0,6.751428571428572,3229.0,3885.6,3497.6699999999996,
2021-03-07,El Salvador,monthly,9,,,,,,2957.0,3706.0,2947.0,3201.0,3236.0,3102.0,,,215.2,1086.573,17410.0,6.241770765758122,46.3,19705.882352941175,,,0.30230700855934917,,,6518500.0,6.242857142857142,2947.0,3706.0,3209.4,
2021-03-14,El Salvador,monthly,10,,,,,,2981.2,3647.0,3076.75,3081.5,3318.0,3003.6,,,199.4,1016.856,17740.0,5.731570397283041,43.120000000000005,23411.764705882353,,,0.3591587743481223,,,6518500.0,5.731428571428571,2981.2,3647.0,3220.8900000000003,
