date,location,time_unit,time,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,new_deaths,new_cases_smoothed,new_tests_smoothed,stringency_index,people_vaccinated,people_fully_vaccinated,population,positive_test_percent,people_vaccinated_percent,people_fully_vaccinated_percent,deaths_min,deaths_max,deaths_mean,deaths_noncovid
2020-01-05,Belize,monthly,1,,,,,,,151.5,149.0,187.2,165.0,205.0,,,,,,,,,,,,149.0,187.2,163.175,
2020-01-12,Belize,monthly,2,,,,,,,152.0,152.0,187.4,168.0,198.25,,,,,,,,,,,,152.0,187.4,164.85,
2020-01-19,Belize,monthly,3,,,,,,,152.5,155.0,187.6,171.0,191.5,,,,,,,,,,,,152.5,187.6,166.525,
2020-01-26,Belize,monthly,4,,,,,,,153.0,158.0,187.8,174.0,184.75,,,,,,,,,,,,153.0,187.8,168.2,
2020-02-02,Belize,monthly,5,,,,,,149.0,152.2,161.0,188.0,177.0,178.0,,,,,,,,,,,,149.0,188.0,165.44,
2020-02-09,Belize,monthly,6,,,,,,148.5,151.4,156.0,181.5,170.75,175.0,,,,,,,,,,,,148.5,181.5,161.63,
2020-02-16,Belize,monthly,7,,,,,,148.0,150.6,151.0,175.0,164.5,172.0,,,,,,,,,,,,148.0,175.0,157.82,
2020-02-23,Belize,monthly,8,,,,,,147.5,149.8,146.0,168.5,158.25,169.0,,,,,,,,,,,,146.0,168.5,154.01,
2020-03-01,Belize,monthly,9,,,,,,147.0,149.0,141.0,162.0,152.0,166.0,,,,,,,,,,,,141.0,162.0,150.2,
2020-03-08,Belize,monthly,10,,,,,,151.0,160.75,148.0,162.25,157.75,166.0,,,,,,,,,,,,148.0,162.25,155.95,
2020-03-15,Belize,monthly,11,,,,,,155.0,172.5,155.0,162.5,163.5,166.0,,,,,,,,,,,,155.0,172.5,161.7,
2020-03-22,Belize,monthly,12,,,,,,159.0,184.25,162.0,162.75,169.25,166.0,,,,,,,,,,,,159.0,184.25,167.45,
2020-03-29,Belize,monthly,13,,,,,,163.0,196.0,169.0,163.0,175.0,166.0,,,0.286,,54.63,,,404915.0,,,,163.0,196.0,173.2,
2020-04-05,Belize,monthly,14,,,,,,167.0,185.0,166.25,162.8,170.0,166.0,,0.0,0.26557142857142857,,69.17999999999999,,,404915.0,,,,162.8,185.0,170.20999999999998,166.0
2020-04-12,Belize,monthly,15,,,,,,168.0,174.0,163.5,162.6,165.0,160.75,,0.5,0.8774285714285713,,75.0,,,404915.0,,,,162.6,174.0,166.62,160.25
2020-04-19,Belize,monthly,16,,,,,,169.0,163.0,160.75,162.4,160.0,155.5,,1.0,1.1835714285714285,,75.0,,,404915.0,,,,160.0,169.0,163.03,154.5
2020-04-26,Belize,monthly,17,,,,,,170.0,152.0,158.0,162.2,155.0,150.25,,1.5,0.0,,75.0,,,404915.0,,,,152.0,170.0,159.44,148.75
2020-05-03,Belize,monthly,18,,,,,,171.0,148.0,158.8,162.0,150.0,145.0,,2.0,0.0,,76.85,,,404915.0,,,,148.0,171.0,157.95999999999998,143.0
2020-05-10,Belize,monthly,19,,,,,,169.75,144.0,159.6,161.0,150.75,148.0,,1.5,0.0,,76.85,,,404915.0,,,,144.0,169.75,157.02,146.5
2020-05-17,Belize,monthly,20,,,,,,168.5,140.0,160.4,160.0,151.5,151.0,,1.0,0.0,,80.42428571428572,,,404915.0,,,,140.0,168.5,156.07999999999998,150.0
2020-05-24,Belize,monthly,21,,,,,,167.25,136.0,161.2,159.0,152.25,154.0,,0.5,0.0,,85.18999999999998,,,404915.0,,,,136.0,167.25,155.14000000000001,153.5
2020-05-31,Belize,monthly,22,,,,,,166.0,132.0,162.0,158.0,153.0,157.0,,0.0,0.0,,85.18999999999998,,,404915.0,,,,132.0,166.0,154.2,157.0
2020-06-07,Belize,monthly,23,,,,,,158.2,139.25,164.25,155.0,152.75,159.2,,0.0,0.06128571428571428,,75.92999999999999,,,404915.0,,,,139.25,164.25,153.89000000000001,159.2
2020-06-14,Belize,monthly,24,,,,,,150.4,146.5,166.5,152.0,152.5,161.4,,0.0,0.20428571428571426,,74.34142857142858,,,404915.0,,,,146.5,166.5,153.57999999999998,161.4
2020-06-21,Belize,monthly,25,,,,,,142.6,153.75,168.75,149.0,152.25,163.6,,0.0,0.286,,73.15,,,404915.0,,,,142.6,168.75,153.27,163.6
2020-06-28,Belize,monthly,26,,,,,,134.8,161.0,171.0,146.0,152.0,165.8,,0.0,0.2247142857142857,,73.15,,,404915.0,,,,134.8,171.0,152.95999999999998,165.8
2020-07-05,Belize,monthly,27,,,,,,127.0,154.0,171.4,145.8,151.4,168.0,,0.0,0.6121428571428572,,70.5,,,404915.0,,,,127.0,171.4,149.92000000000002,168.0
2020-07-12,Belize,monthly,28,,,,,,134.25,147.0,171.8,145.6,150.8,165.0,,0.0,0.7551428571428571,,69.44,,,404915.0,,,,134.25,171.8,149.89000000000001,165.0
2020-07-19,Belize,monthly,29,,,,,,141.5,140.0,172.2,145.4,150.2,162.0,,0.0,0.8982857142857144,,69.44,,,404915.0,,,,140.0,172.2,149.85999999999999,162.0
2020-07-26,Belize,monthly,30,,,,,,148.75,133.0,172.6,145.2,149.6,159.0,,0.0,0.8368571428571429,,69.44,,,404915.0,,,,133.0,172.6,149.82999999999998,159.0
2020-08-02,Belize,monthly,31,,,,,,156.0,139.2,173.0,145.0,149.0,156.0,,0.0,0.7551428571428571,,69.44,,,404915.0,,,,139.2,173.0,152.44,156.0
2020-08-09,Belize,monthly,32,,,,,,149.6,145.4,169.0,145.5,152.75,156.0,,2.2,7.632857142857143,,70.83285714285714,,,404915.0,,,,145.4,169.0,152.45,153.8
2020-08-16,Belize,monthly,33,,,,,,143.2,151.6,165.0,146.0,156.5,156.0,,4.4,27.122285714285713,,72.69,,,404915.0,,,,143.2,165.0,152.45999999999998,151.6
2020-08-23,Belize,monthly,34,,,,,,136.8,157.8,161.0,146.5,160.25,156.0,,6.6000000000000005,41.918285714285716,,72.69,,,404915.0,,,,136.8,161.0,152.47,149.4
2020-08-30,Belize,monthly,35,,,,,,130.4,164.0,157.0,147.0,164.0,156.0,,8.8,35.46942857142857,,72.69,,,404915.0,,,,130.4,164.0,152.48,147.2
2020-09-06,Belize,monthly,36,,,,,,124.0,163.25,153.25,148.25,165.6,156.0,,11.0,39.81628571428571,,72.35428571428572,,,404915.0,,,,124.0,165.6,150.87,145.0
2020-09-13,Belize,monthly,37,,,,,,130.75,162.5,149.5,149.5,167.2,154.25,,11.75,40.24485714285714,,72.22,,,404915.0,,,,130.75,167.2,151.89000000000001,142.5
2020-09-20,Belize,monthly,38,,,,,,137.5,161.75,145.75,150.75,168.8,152.5,,12.5,24.163285714285713,,72.22,,,404915.0,,,,137.5,168.8,152.91,140.0
2020-09-27,Belize,monthly,39,,,,,,144.25,161.0,142.0,152.0,170.4,150.75,,13.25,24.183857142857143,,72.22,,,404915.0,,,,142.0,170.4,153.93,137.5
2020-10-04,Belize,monthly,40,,,,,,151.0,157.2,144.4,155.8,172.0,149.0,,14.0,39.12228571428572,,70.63142857142857,,,404915.0,,,,144.4,172.0,156.08,135.0
2020-10-11,Belize,monthly,41,,,,,,150.0,153.4,146.8,159.6,171.25,159.0,,18.5,50.0,,69.44,,,404915.0,,,,146.8,171.25,156.21,140.5
2020-10-18,Belize,monthly,42,,,,,,149.0,149.6,149.2,163.4,170.5,169.0,,23.0,46.204142857142855,,69.44,,,404915.0,,,,149.0,170.5,156.33999999999997,146.0
2020-10-25,Belize,monthly,43,,,,,,148.0,145.8,151.6,167.2,169.75,179.0,,27.5,44.510285714285715,,66.67,,,404915.0,,,,145.8,169.75,156.46999999999997,151.5
2020-11-01,Belize,monthly,44,,,,,,147.0,142.0,154.0,171.0,169.0,189.0,,32.0,49.81628571428571,,66.67,,,404915.0,,,,142.0,171.0,156.6,157.0
2020-11-08,Belize,monthly,45,,,,,,148.8,141.5,154.25,167.25,170.75,201.8,,43.4,85.12257142857142,,66.67,,,404915.0,,,,141.5,170.75,156.51,158.4
2020-11-15,Belize,monthly,46,,,,,,150.6,141.0,154.5,163.5,172.5,214.6,,54.8,92.95914285714285,,66.67,,,404915.0,,,,141.0,172.5,156.42000000000002,159.8
