date,location,time_unit,time,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,deaths_2022_all_ages,new_deaths,new_cases_smoothed,new_tests_smoothed,positive_test_percent,stringency_index,people_vaccinated,people_fully_vaccinated,total_boosters,people_vaccinated_percent,people_fully_vaccinated_percent,total_boosters_percent,population,positive_rate,deaths_min,deaths_max,deaths_mean,deaths_noncovid
2020-01-05,Mauritius,monthly,1,,,,,,,877.75,764.2,862.2,900.0,972.0,931.0,,,,,,,,,,,,,,,764.2,900.0,851.0375,
2020-01-12,Mauritius,monthly,2,,,,,,,886.5,782.4,873.4,929.75,970.25,939.0,,,,,,,,,,,,,,,782.4,929.75,868.0125,
2020-01-19,Mauritius,monthly,3,,,,,,,895.25,800.6,884.6,959.5,968.5,947.0,,,,,,,,,,,,,,,800.6,959.5,884.9875,
2020-01-26,Mauritius,monthly,4,,,,,,,904.0,818.8,895.8,989.25,966.75,955.0,,,,,,,,,,,,,,,818.8,989.25,901.9625,
2020-02-02,Mauritius,monthly,5,,,,,,845.0,888.2,837.0,907.0,1019.0,965.0,929.5,,,,,,,,,,,,,,,837.0,1019.0,899.24,
2020-02-09,Mauritius,monthly,6,,,,,,811.5,872.4,804.25,891.75,975.0,935.0,904.0,,,,,,,,,,,,,,,804.25,975.0,870.9799999999999,
2020-02-16,Mauritius,monthly,7,,,,,,778.0,856.6,771.5,876.5,931.0,905.0,878.5,,,,,,,,,,,,,,,771.5,931.0,842.72,
2020-02-23,Mauritius,monthly,8,,,,,,744.5,840.8,738.75,861.25,887.0,875.0,853.0,,,,,,,,,,,,,,,738.75,887.0,814.46,
2020-03-01,Mauritius,monthly,9,,,,,,711.0,825.0,706.0,846.0,843.0,845.0,872.8,,,,,,,,,,,,,,,706.0,846.0,786.2,
2020-03-08,Mauritius,monthly,10,,,,,,723.4,844.5,746.25,869.75,870.75,861.8,892.6,,,,,,,,,,,,,,,723.4,870.75,810.9300000000001,
2020-03-15,Mauritius,monthly,11,,,,,,735.8,864.0,786.5,893.5,898.5,878.6,912.4,,,,,,,,,,,,,,,735.8,898.5,835.6600000000001,
2020-03-22,Mauritius,monthly,12,,,,,,748.2,883.5,826.75,917.25,926.25,895.4,932.2,,,0.0,0.0,,35.556,,,,,,,1273428.0,,748.2,926.25,860.39,
2020-03-29,Mauritius,monthly,13,,,,,,760.6,903.0,867.0,941.0,954.0,912.2,952.0,,,64.286,0.0,,77.64857142857143,,,,,,,1273428.0,,760.6,954.0,885.1200000000001,
2020-04-05,Mauritius,monthly,14,,,,,,773.0,860.5,847.5,925.8,937.8,929.0,930.0,,5.0,100.001,0.0,,82.41,,,,,,,1273428.0,,773.0,937.8,868.9200000000001,924.0
2020-04-12,Mauritius,monthly,15,,,,,,769.25,818.0,828.0,910.6,921.6,909.25,908.0,,5.0,121.42699999999999,0.0,,82.41,,,,,,,1273428.0,,769.25,921.6,849.49,904.25
2020-04-19,Mauritius,monthly,16,,,,,,765.5,775.5,808.5,895.4,905.4,889.5,886.0,,5.0,30.429,0.0,,82.41,,,,,,,1273428.0,,765.5,905.4,830.0600000000001,884.5
2020-04-26,Mauritius,monthly,17,,,,,,761.75,733.0,789.0,880.2,889.2,869.75,864.0,,5.0,5.284,0.0,,82.41,,,,,,,1273428.0,,733.0,889.2,810.6299999999999,864.75
2020-05-03,Mauritius,monthly,18,,,,,,758.0,758.0,798.2,865.0,873.0,850.0,868.8,,5.0,2.572,0.0,,82.41,,,,,,,1273428.0,,758.0,873.0,810.4399999999999,845.0
2020-05-10,Mauritius,monthly,19,,,,,,761.25,783.0,807.4,865.75,876.75,860.75,873.6,,3.75,-0.572,0.0,,82.41,,,,,,,1273428.0,,761.25,876.75,818.83,857.0
2020-05-17,Mauritius,monthly,20,,,,,,764.5,808.0,816.6,866.5,880.5,871.5,878.4,,2.5,0.0,0.0,,80.82000000000001,,,,,,,1273428.0,,764.5,880.5,827.22,869.0
2020-05-24,Mauritius,monthly,21,,,,,,767.75,833.0,825.8,867.25,884.25,882.25,883.2,,1.25,0.286,0.0,,78.7,,,,,,,1273428.0,,767.75,884.25,835.61,881.0
2020-05-31,Mauritius,monthly,22,,,,,,771.0,858.0,835.0,868.0,888.0,893.0,888.0,,0.0,2.145,0.0,,76.05428571428571,,,,,,,1273428.0,,771.0,888.0,844.0,893.0
2020-06-07,Mauritius,monthly,23,,,,,,775.8,837.25,822.25,871.25,871.0,896.4,904.0,,0.0,1.43,0.0,,69.44,,,,,,,1273428.0,,775.8,871.25,835.51,896.4
2020-06-14,Mauritius,monthly,24,,,,,,780.6,816.5,809.5,874.5,854.0,899.8,920.0,,0.0,1.144,0.0,,69.44,,,,,,,1273428.0,,780.6,874.5,827.0200000000001,899.8
2020-06-21,Mauritius,monthly,25,,,,,,785.4,795.75,796.75,877.75,837.0,903.2,936.0,,0.0,0.0,0.0,,33.33,,,,,,,1273428.0,,785.4,877.75,818.53,903.2
2020-06-28,Mauritius,monthly,26,,,,,,790.2,775.0,784.0,881.0,820.0,906.6,952.0,,0.0,3.7129999999999996,0.0,,33.33,,,,,,,1273428.0,,775.0,881.0,810.04,906.6
2020-07-05,Mauritius,monthly,27,,,,,,795.0,832.75,827.4,911.2,869.0,910.0,,,0.0,0.286,0.0,,25.39428571428571,,,,,,,1273428.0,,795.0,911.2,847.07,910.0
2020-07-12,Mauritius,monthly,28,,,,,,808.0,890.5,870.8,941.4,918.0,934.0,,,0.0,1.001,0.0,,22.22,,,,,,,1273428.0,,808.0,941.4,885.7400000000001,934.0
