date,location,time_unit,time,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,deaths_2022_all_ages,new_deaths,new_cases_smoothed,new_tests_smoothed,stringency_index,people_vaccinated,people_fully_vaccinated,total_boosters,population,positive_test_percent,people_vaccinated_percent,people_fully_vaccinated_percent,total_boosters_percent,deaths_min,deaths_max,deaths_mean,deaths_noncovid
2020-01-05,Mongolia,monthly,1,,,,,,,1443.0,1300.2,1426.0,1609.0,1674.0,1202.0,,,,,,,,,,,,,,1300.2,1609.0,1444.55,
2020-01-12,Mongolia,monthly,2,,,,,,,1401.0,1314.4,1441.0,1600.0,1597.0,1185.0,,,,,,,,,,,,,,1314.4,1600.0,1439.1,
2020-01-19,Mongolia,monthly,3,,,,,,,1359.0,1328.6,1456.0,1591.0,1520.0,1168.0,,,,,,,,,,,,,,1328.6,1591.0,1433.65,
2020-01-26,Mongolia,monthly,4,,,,,,,1317.0,1342.8,1471.0,1582.0,1443.0,1151.0,,,,,,,,,,,,,,1317.0,1582.0,1428.2,
2020-02-02,Mongolia,monthly,5,,,,,,1340.0,1328.0,1357.0,1486.0,1573.0,1366.0,1172.5,,,,,,,,,,,,,,1328.0,1573.0,1416.8,
2020-02-09,Mongolia,monthly,6,,,,,,1328.0,1339.0,1295.75,1457.0,1519.25,1349.0,1194.0,,,,,,,,,,,,,,1295.75,1519.25,1387.8,
2020-02-16,Mongolia,monthly,7,,,,,,1316.0,1350.0,1234.5,1428.0,1465.5,1332.0,1215.5,,,,,,,,,,,,,,1234.5,1465.5,1358.8,
2020-02-23,Mongolia,monthly,8,,,,,,1304.0,1361.0,1173.25,1399.0,1411.75,1315.0,1237.0,,,,,,,,,,,,,,1173.25,1411.75,1329.8,
2020-03-01,Mongolia,monthly,9,,,,,,1292.0,1372.0,1112.0,1370.0,1358.0,1298.0,1265.8,,,,,,,,,,,,,,1112.0,1372.0,1300.8,
2020-03-08,Mongolia,monthly,10,,,,,,1322.6,1393.25,1191.0,1399.0,1361.75,1296.8,1294.6,,,,,,,,,,,,,,1191.0,1399.0,1333.52,
2020-03-15,Mongolia,monthly,11,,,,,,1353.2,1414.5,1270.0,1428.0,1365.5,1295.6,1323.4,,,0.143,,68.06,,,,3329282.0,,,,,1270.0,1428.0,1366.24,
