date,location,time_unit,time,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,deaths_2022_all_ages,new_deaths,new_cases_smoothed,new_tests_smoothed,positive_test_percent,stringency_index,people_vaccinated,people_fully_vaccinated,total_boosters,people_vaccinated_percent,people_fully_vaccinated_percent,total_boosters_percent,population,positive_rate,deaths_min,deaths_max,deaths_mean,deaths_noncovid
2021-01-10,Croatia,weekly,1,972.0,1159.0,1076.0,1020.0,974.0,1177.0,1115.0,1465.0,1128.0,1154.0,1012.0,1338.0,,296.0,7111.001,39926.0,17.89723562046337,64.41571428571429,21538.035714285714,,,0.5276787273963911,,,4081657.0,17.89857142857143,972.0,1465.0,1124.0,1042.0
2021-01-17,Croatia,weekly,2,1041.0,1077.0,1023.0,983.0,991.0,1254.0,1032.0,1621.0,1165.0,1220.0,1057.0,1357.0,,248.0,5947.285,44797.0,13.247856994115228,56.48,39198.22619047619,,,0.960350813174066,,,4081657.0,13.248571428571429,983.0,1621.0,1140.7,1109.0
2021-01-24,Croatia,weekly,3,1025.0,1117.0,1063.0,1027.0,1009.0,1276.0,1074.0,1475.0,1203.0,1238.0,1015.0,1306.0,,211.0,4335.571,37618.0,11.51003020949808,56.48,55251.595238095244,,,1.353656008775241,,,4081657.0,11.51142857142857,1009.0,1475.0,1150.7,1095.0
2021-01-31,Croatia,weekly,4,1092.0,1083.0,988.0,1093.0,1008.0,1231.0,1114.0,1369.0,1137.0,1319.0,1133.0,1244.0,,200.0,3691.285,36006.0,10.259354710609127,56.48,58399.28571428572,17560.714285714286,,1.4307739654332963,0.4302349336486208,,4081657.0,10.258571428571429,988.0,1369.0,1143.4,1044.0
2021-02-07,Croatia,weekly,5,1124.0,1080.0,1084.0,1010.0,1053.0,1215.0,1024.0,1304.0,1146.0,1286.0,1094.0,1204.0,,142.0,3214.143,36327.0,8.845020352375977,52.78000000000001,59598.44285714285,33122.68571428571,,1.4601531401865186,0.8115009593967771,,4081657.0,8.842857142857143,1010.0,1304.0,1132.6,1062.0
2021-02-14,Croatia,weekly,6,1076.0,1179.0,1182.0,985.0,1045.0,1287.0,1063.0,1164.0,1154.0,1133.0,1060.0,1161.0,,149.0,2574.286,38454.0,6.70450006481598,52.78000000000001,64119.34285714286,46682.6,,1.5709145294948315,1.1437168777288245,,4081657.0,6.704285714285715,985.0,1287.0,1126.8,1012.0
2021-02-21,Croatia,weekly,7,1120.0,1092.0,1211.0,1056.0,1043.0,1306.0,989.0,1118.0,1157.0,1126.0,1090.0,1121.0,,111.0,2215.428,37814.0,5.858935743656511,52.78000000000001,86172.57142857143,54999.142857142855,,2.1112154066000994,1.3474709623357097,,4081657.0,5.859999999999999,989.0,1306.0,1121.8,1010.0
2021-02-28,Croatia,weekly,8,1039.0,1055.0,1155.0,1060.0,986.0,1301.0,980.0,1072.0,1134.0,1093.0,1046.0,1096.0,,97.0,2675.572,39247.0,6.80861128053075,52.78000000000001,131448.64285714287,58637.42857142857,,3.2204725398812997,1.4366084306307112,,4081657.0,6.807142857142857,980.0,1301.0,1087.5,999.0
2021-03-07,Croatia,weekly,9,993.0,1097.0,1097.0,1010.0,1001.0,1239.0,987.0,1104.0,1225.0,1031.0,1023.0,1034.0,,64.0,3284.428,40674.0,8.07243689787227,47.48428571428571,178060.07142857142,60650.0,,4.362445728011233,1.4859161365102458,,4081657.0,8.071428571428571,987.0,1239.0,1078.4,970.0
2021-03-14,Croatia,weekly,10,1019.0,1062.0,1093.0,1152.0,1023.0,1215.0,1047.0,983.0,1266.0,1130.0,1057.0,1080.0,,87.0,4014.429,42537.0,9.469803862023484,43.52,225639.67346938775,66480.6224489796,,5.528139024650718,1.6287655344135872,,4081657.0,9.471428571428572,983.0,1266.0,1099.0,993.0
2021-03-21,Croatia,weekly,11,1109.0,1045.0,1172.0,1058.0,1072.0,1208.0,1034.0,1035.0,1165.0,1018.0,1083.0,1021.0,,96.0,5589.0,43296.0,12.858935156084783,43.52,280617.7551020408,75030.8775510204,,6.875093990064349,1.8382455348653846,,4081657.0,12.858571428571429,1018.0,1208.0,1091.6,925.0
2021-03-28,Croatia,weekly,12,1016.0,1044.0,1171.0,1067.0,1020.0,1232.0,1008.0,1038.0,1072.0,970.0,1096.0,1142.0,,120.0,7970.571,49881.0,15.915495290463042,43.52,329905.71428571426,80447.35714285714,,8.08264178704174,1.9709484932922374,,4081657.0,15.917142857142858,970.0,1232.0,1063.8,1022.0
2021-04-04,Croatia,weekly,13,960.0,995.0,1121.0,1064.0,1047.0,1085.0,1086.0,969.0,1061.0,987.0,1121.0,1231.0,,165.0,11513.715,54903.0,20.939008544369727,43.52,398973.71428571426,92046.5,,9.77479769333176,2.255125798174614,,4081657.0,20.937142857142856,960.0,1121.0,1037.5,1066.0
2021-04-11,Croatia,weekly,14,969.0,997.0,1039.0,1020.0,1079.0,1137.0,1003.0,995.0,1065.0,1032.0,1012.0,1283.0,,250.0,11978.0,52512.0,22.81436763401782,51.457142857142856,448213.0,104151.35714285714,,10.98115299742237,2.5516930291510813,,4081657.0,22.815714285714286,969.0,1137.0,1033.6,1033.0
2021-04-18,Croatia,weekly,15,1053.0,934.0,1009.0,981.0,938.0,1078.0,966.0,970.0,1007.0,958.0,999.0,1288.0,,254.0,14734.715,61469.0,23.98645750405534,52.78000000000001,520137.5714285714,125401.85714285714,,12.74329448624839,3.07232717356841,,4081657.0,23.98857142857143,934.0,1078.0,989.4,1034.0
2021-04-25,Croatia,weekly,16,1024.0,991.0,1002.0,967.0,990.0,1026.0,931.0,996.0,947.0,914.0,976.0,1318.0,,292.0,15253.429,60893.0,25.05951924275967,52.78000000000001,593494.7142857143,153915.57142857142,,14.540533765716088,3.770909006527776,,4081657.0,25.06142857142857,914.0,1026.0,978.8,1026.0
2021-05-02,Croatia,weekly,17,1038.0,923.0,975.0,929.0,1007.0,1041.0,940.0,1025.0,1028.0,1033.0,867.0,1341.0,,328.0,13756.429,61041.0,22.578310430452735,49.6,673971.7142857143,187142.57142857142,,16.51220850467627,4.5849656506798935,,4081657.0,22.57857142857143,923.0,1041.0,993.9,1013.0
2021-05-09,Croatia,weekly,18,920.0,973.0,1035.0,951.0,896.0,1019.0,1005.0,999.0,878.0,947.0,909.0,1252.0,,287.0,10906.714,60305.0,18.03693292134791,49.07,798769.1428571428,229642.7142857143,,19.56972726657685,5.626212939639815,,4081657.0,18.037142857142857,878.0,1035.0,962.3,965.0
2021-05-16,Croatia,weekly,19,916.0,966.0,939.0,877.0,1014.0,1011.0,912.0,925.0,935.0,958.0,877.0,1255.0,,239.0,7327.429,51288.0,14.217876976420138,49.07,976273.1428571428,287084.85714285716,,23.91854932585327,7.033537044951527,,4081657.0,14.217142857142857,877.0,1014.0,945.3,1016.0
2021-05-23,Croatia,weekly,20,968.0,931.0,884.0,862.0,896.0,926.0,987.0,931.0,919.0,943.0,909.0,1106.0,,195.0,4589.143,46318.0,9.869472845226065,47.48714285714285,1127373.142857143,364007.78571428574,,27.620477243853237,8.918137553309494,,4081657.0,9.870000000000001,862.0,987.0,924.7,911.0
2021-05-30,Croatia,weekly,21,1025.0,1003.0,948.0,849.0,968.0,947.0,1003.0,894.0,930.0,952.0,903.0,1047.0,,111.0,2748.999,41896.0,6.527641399098021,46.3,1235890.5714285714,445214.85714285716,,30.279138384939532,10.90769893557585,,4081657.0,6.527142857142857,849.0,1025.0,951.9,936.0
2021-06-06,Croatia,weekly,22,920.0,895.0,959.0,899.0,893.0,855.0,963.0,984.0,950.0,893.0,848.0,1143.0,,72.0,1758.999,36834.0,4.751090385792113,46.3,1315547.7142857143,537409.4285714285,,32.230726743714975,13.166452462111064,,4081657.0,4.752857142857143,855.0,984.0,921.1,1071.0
2021-06-13,Croatia,weekly,23,1042.0,878.0,985.0,969.0,958.0,998.0,903.0,906.0,917.0,1024.0,974.0,1061.0,,46.0,1208.571,33783.0,3.577838694687698,38.89,1383515.9285714286,651776.9285714285,,33.89593806072947,15.968439498258393,,4081657.0,3.5785714285714287,878.0,1042.0,958.0,1015.0
2021-06-20,Croatia,weekly,24,1014.0,871.0,908.0,934.0,1041.0,1000.0,906.0,857.0,901.0,1040.0,979.0,1029.0,,42.0,738.858,32345.0,2.2784086401184145,40.08142857142857,1436006.7142857143,830605.2857142857,,35.18195463964057,20.349708113991102,,4081657.0,2.2800000000000002,857.0,1041.0,947.2,987.0
2021-06-27,Croatia,weekly,25,911.0,921.0,1090.0,1139.0,877.0,875.0,975.0,1004.0,845.0,909.0,889.0,1116.0,,26.0,515.716,27824.0,1.8516613337872312,39.287142857142854,1467149.642857143,992120.2857142857,,35.944951838362286,24.30680200992601,,4081657.0,1.852857142857143,845.0,1139.0,954.6,1090.0
2021-07-04,Croatia,weekly,26,1063.0,928.0,897.0,836.0,942.0,880.0,906.0,933.0,884.0,960.0,927.0,982.0,,18.0,543.7139999999999,28128.0,1.9303825624972457,36.11,1496595.0,1116551.5714285714,,36.66635878516984,27.355350325335312,,4081657.0,1.9314285714285713,836.0,1063.0,922.9,964.0
2021-07-11,Croatia,weekly,27,883.0,970.0,1090.0,885.0,876.0,996.0,874.0,973.0,985.0,930.0,969.0,1002.0,,9.0,600.571,27706.0,2.168978073031624,36.11,1534282.2142857143,1227657.5714285714,,37.58969002749899,30.077431088123557,,4081657.0,2.17,874.0,1090.0,946.2,993.0
2021-07-18,Croatia,weekly,28,1164.0,1071.0,1020.0,851.0,911.0,1010.0,910.0,1010.0,947.0,870.0,919.0,990.0,,11.0,650.857,25560.0,2.5496351977553466,36.11,1575540.857142857,1307336.857142857,,38.60052074789373,32.029561943663005,,4081657.0,2.5485714285714285,851.0,1164.0,976.4,979.0
2021-07-25,Croatia,weekly,29,1011.0,852.0,845.0,874.0,955.0,1049.0,904.0,979.0,911.0,933.0,887.0,908.0,,7.0,911.2860000000001,26820.0,3.395246302559102,35.12,1609265.0714285714,1367127.4285714286,,39.42675906938216,33.49442220577154,,4081657.0,3.3957142857142855,845.0,1049.0,931.3,901.0
2021-08-01,Croatia,weekly,30,860.0,894.0,885.0,949.0,918.0,1230.0,942.0,863.0,916.0,985.0,974.0,1069.0,,18.0,1093.142,47939.0,2.369430127820281,33.8,1636930.0714285714,1416803.357142857,,40.104547526374006,34.71147519605045,,4081657.0,2.3685714285714283,860.0,1230.0,944.2,1051.0
2021-08-08,Croatia,weekly,31,919.0,949.0,998.0,965.0,888.0,918.0,874.0,1106.0,1044.0,865.0,1061.0,954.0,,9.0,1206.57,50698.0,2.3988733884110656,33.8,1657740.142857143,1507681.0,,40.61439123515628,36.93796416504376,,4081657.0,2.3985714285714286,865.0,1106.0,952.6,945.0
2021-08-15,Croatia,weekly,32,953.0,818.0,963.0,1043.0,943.0,1040.0,804.0,1022.0,1030.0,892.0,954.0,1061.0,,11.0,1617.286,48848.0,3.299757488102918,33.8,1673827.142857143,1538927.4285714286,,41.00852038417592,37.7034970986398,,4081657.0,3.3000000000000003,804.0,1043.0,950.8,1050.0
2021-08-22,Croatia,weekly,33,911.0,946.0,895.0,914.0,955.0,1066.0,930.0,850.0,956.0,884.0,924.0,992.0,,18.0,2368.714,56666.0,4.167556178404635,33.8,1690864.7142857143,1569071.857142857,,41.42593839427747,38.44203119328393,,4081657.0,4.168571428571428,850.0,1066.0,930.7,974.0
2021-08-29,Croatia,weekly,34,953.0,985.0,924.0,878.0,847.0,827.0,951.0,876.0,939.0,928.0,920.0,959.0,,24.0,3157.857,64038.0,4.92576195543863,33.8,1711444.5,1597820.5,,41.93014013671409,39.14636874191046,,4081657.0,4.925714285714285,827.0,985.0,910.8,935.0
2021-09-05,Croatia,weekly,35,840.0,888.0,838.0,783.0,896.0,929.0,911.0,917.0,879.0,939.0,971.0,1041.0,,45.0,4044.0,63126.0,6.410058546741685,33.8,1733755.2857142857,1622768.5714285714,,42.47675112617953,39.757592845958676,,4081657.0,6.411428571428572,783.0,939.0,882.0,996.0
2021-09-12,Croatia,weekly,36,910.0,870.0,792.0,841.0,946.0,911.0,897.0,875.0,918.0,831.0,930.0,1091.0,,70.0,5328.286,64242.0,8.285238044238863,33.8,1753371.2857142857,1633432.6470588236,,42.957340259465354,40.018861140434474,,4081657.0,8.287142857142857,792.0,946.0,879.1,1021.0
2021-09-19,Croatia,weekly,37,969.0,861.0,858.0,903.0,931.0,909.0,903.0,862.0,929.0,893.0,1000.0,1106.0,,60.0,7207.428,67181.0,10.71370209468667,33.8,1774443.4285714286,1633536.8235294116,,43.47360467994809,40.021413448739374,,4081657.0,10.714285714285714,858.0,969.0,901.8,1046.0
2021-09-26,Croatia,weekly,38,1006.0,869.0,890.0,940.0,925.0,1057.0,876.0,918.0,926.0,875.0,974.0,1075.0,,95.0,8109.999,66123.0,12.268078449454896,33.8,1797595.857142857,1633641.0,,44.04083579641447,40.02396575704426,,4081657.0,12.268571428571429,869.0,1057.0,928.2,980.0
