location,date,time,time_unit,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,new_deaths,stringency_index,people_vaccinated,people_fully_vaccinated,population,people_vaccinated_percent,people_fully_vaccinated_percent,deaths_min,deaths_max,deaths_mean,deaths_noncovid
Tunisia,2020-01-05,1,weekly,,,,,,1835.0,1424.0,1706.0,1684.0,1582.0,1699.0,2238.0,,,,,,,,1424.0,1835.0,1646.2,
Tunisia,2020-01-12,2,weekly,,,,,,1684.0,1307.0,1853.0,1677.0,1758.0,1618.0,2230.0,,,,,,,,1307.0,1853.0,1655.8,
Tunisia,2020-01-19,3,weekly,,,,,,1560.0,1358.0,2021.0,1655.0,1805.0,1772.0,2197.0,,,,,,,,1358.0,2021.0,1679.8,
Tunisia,2020-01-26,4,weekly,,,,,,1600.0,1494.0,2058.0,1670.0,1721.0,1783.0,2194.0,,,,,,,,1494.0,2058.0,1708.6,
Tunisia,2020-02-02,5,weekly,,,,,,1666.0,1362.0,1915.0,1552.0,1791.0,1758.0,2014.0,,,,,,,,1362.0,1915.0,1657.2,
Tunisia,2020-02-09,6,weekly,,,,,,1618.0,1457.0,1703.0,1666.0,1805.0,1761.0,1728.0,,,,,,,,1457.0,1805.0,1649.8,
Tunisia,2020-02-16,7,weekly,,,,,,1816.0,1314.0,1684.0,1607.0,1769.0,1717.0,,,,,,,,,1314.0,1816.0,1638.0,
Tunisia,2020-02-23,8,weekly,,,,,,1758.0,1369.0,1585.0,1684.0,1710.0,1622.0,,,,,,,,,1369.0,1758.0,1621.2,
Tunisia,2020-03-01,9,weekly,,,,,,1721.0,1340.0,1574.0,1688.0,1747.0,1523.0,,,,,,,,,1340.0,1747.0,1614.0,
Tunisia,2020-03-08,10,weekly,,,,,,1527.0,1453.0,1362.0,1534.0,1600.0,1453.0,,0.0,13.89,,,11818618.0,,,1362.0,1600.0,1495.2,1453.0
Tunisia,2020-03-15,11,weekly,,,,,,1497.0,1468.0,1347.0,1417.0,1358.0,1387.0,,0.0,25.397142857142853,,,11818618.0,,,1347.0,1497.0,1417.4,1387.0
Tunisia,2020-03-22,12,weekly,,,,,,1457.0,1508.0,1307.0,1413.0,1505.0,1431.0,,3.0,60.05428571428571,,,11818618.0,,,1307.0,1508.0,1438.0,1428.0
Tunisia,2020-03-29,13,weekly,,,,,,1376.0,1354.0,1266.0,1486.0,1424.0,1395.0,,5.0,90.74,,,11818618.0,,,1266.0,1486.0,1381.2,1390.0
Tunisia,2020-04-05,14,weekly,,,,,,1292.0,1179.0,1204.0,1296.0,1332.0,1296.0,,14.0,90.74,,,11818618.0,,,1179.0,1332.0,1260.6,1282.0
