date,location,time_unit,time,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,new_deaths,new_cases_smoothed,new_tests_smoothed,stringency_index,people_vaccinated,people_fully_vaccinated,population,positive_test_percent,people_vaccinated_percent,people_fully_vaccinated_percent,deaths_min,deaths_max,deaths_mean,deaths_noncovid
2021-01-10,Georgia,monthly,1,,,,,,,4482.0,5333.2,4188.8,4311.0,4098.0,6047.0,1096.75,1196.1837142857144,,84.26,,,3979773.0,,,,4188.8,5333.2,4578.75,4950.25
2021-01-17,Georgia,monthly,2,,,,,,,4614.0,5336.4,4217.6,4476.25,4231.0,5731.0,955.5,1333.6328571428571,,84.26,,,3979773.0,,,,4217.6,5336.4,4661.0625,4775.5
2021-01-24,Georgia,monthly,3,,,,,,,4746.0,5339.6,4246.4,4641.5,4364.0,5415.0,814.25,958.0815714285715,,81.48,,,3979773.0,,,,4246.4,5339.6,4743.375,4600.75
2021-01-31,Georgia,monthly,4,,,,,,,4878.0,5342.8,4275.2,4806.75,4497.0,5099.0,673.0,741.6122857142857,,82.00857142857144,,,3979773.0,,,,4275.2,5342.8,4825.6875,4426.0
2021-02-07,Georgia,monthly,5,,,,,,4575.0,4810.0,5346.0,4304.0,4972.0,4630.0,4788.25,587.75,600.2244285714286,,82.14285714285714,,,3979773.0,,,,4304.0,5346.0,4801.4,4200.5
2021-02-14,Georgia,monthly,6,,,,,,4475.5,4742.0,5041.75,4181.0,4696.0,4506.5,4477.5,502.5,527.898,,80.56000000000002,,,3979773.0,,,,4181.0,5041.75,4627.25,3975.0
2021-02-21,Georgia,monthly,7,,,,,,4376.0,4674.0,4737.5,4058.0,4420.0,4383.0,4166.75,417.25,451.6734285714286,,80.56000000000002,,,3979773.0,,,,4058.0,4737.5,4453.1,3749.5
2021-02-28,Georgia,monthly,8,,,,,,4276.5,4606.0,4433.25,3935.0,4144.0,4259.5,3856.0,332.0,358.0,,68.25428571428571,,,3979773.0,,,,3935.0,4606.0,4278.95,3524.0
2021-03-07,Georgia,monthly,9,,,,,,4177.0,4538.0,4129.0,3812.0,3868.0,4136.0,3938.0,319.2,316.2855714285714,,63.222857142857144,,,3979773.0,,,,3812.0,4538.0,4104.8,3618.8
2021-03-14,Georgia,monthly,10,,,,,,4286.6,4506.75,4187.25,3913.75,3943.75,4109.0,4020.0,306.4,291.4082857142857,,64.81,0.0,,3979773.0,,0.0,,3913.75,4506.75,4167.62,3713.6
2021-03-21,Georgia,monthly,11,,,,,,4396.2,4475.5,4245.5,4015.5,4019.5,4082.0,4102.0,293.6,345.1631428571428,,64.81,1313.0666666666668,,3979773.0,,0.032993506581070496,,4015.5,4475.5,4230.4400000000005,3808.4
2021-03-28,Georgia,monthly,12,,,,,,4505.8,4444.25,4303.75,4117.25,4095.25,4055.0,4184.0,280.8,374.20414285714287,,64.81,3610.9333333333334,,3979773.0,,0.09073214309794386,,4095.25,4505.8,4293.26,3903.2
2021-04-04,Georgia,monthly,13,,,,,,4615.4,4413.0,4362.0,4219.0,4171.0,4028.0,4266.0,268.0,458.4284285714286,,64.81,8281.285714285714,,3979773.0,,0.2080843735129042,,4171.0,4615.4,4356.08,3998.0
2021-04-11,Georgia,monthly,14,,,,,,4725.0,4327.25,4304.75,4170.4,4150.4,4001.0,4227.0,284.0,585.8978571428571,,64.81,16060.5,,3979773.0,,0.4035531674796527,,4150.4,4725.0,4335.56,3943.0
2021-04-18,Georgia,monthly,15,,,,,,4625.0,4241.5,4247.5,4121.8,4129.8,3911.75,4188.0,300.0,841.2854285714286,,64.81,24876.35714285714,,3979773.0,,0.6250697500298922,,4121.8,4625.0,4273.12,3888.0
2021-04-25,Georgia,monthly,16,,,,,,4525.0,4155.75,4190.25,4073.2,4109.2,3822.5,4149.0,316.0,1132.163142857143,,64.81,33133.71428571428,,3979773.0,,0.8325528688624774,,4073.2,4525.0,4210.68,3833.0
2021-05-02,Georgia,monthly,17,,,,,,4425.0,4070.0,4133.0,4024.6,4088.6,3733.25,4110.0,332.0,1214.9387142857142,,64.81,38102.08571428571,4983.285714285715,3979773.0,,0.9573934421457132,0.12521532545413305,4024.6,4425.0,4148.24,3778.0
