location,date,time,time_unit,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,new_deaths,new_cases_smoothed,new_tests_smoothed,stringency_index,people_vaccinated,people_fully_vaccinated,population,positive_test_percent,people_vaccinated_percent,people_fully_vaccinated_percent,deaths_min,deaths_max,deaths_mean,deaths_noncovid
Uzbekistan,2020-01-31,1,monthly,,,,,,9402.0,8986.0,11088.0,10089.0,11329.0,11136.0,11921.0,,,,,,,,,,,8986.0,11329.0,10178.8,
Uzbekistan,2020-02-29,2,monthly,,,,,,13028.0,13307.0,13834.0,13645.0,13018.0,13693.0,14702.0,,,,,,,,,,,13018.0,13834.0,13366.4,
Uzbekistan,2020-03-31,3,monthly,,,,,,12873.0,13515.0,14407.0,13972.0,12540.0,12633.0,13603.0,2.0,8.773833333333334,,70.69823529411764,,,33469199.0,,,,12540.0,14407.0,13461.4,12631.0
Uzbekistan,2020-04-30,4,monthly,,,,,,13276.0,12809.0,12879.0,12983.0,13143.0,11613.0,12432.0,7.0,60.128566666666664,,91.29599999999999,,,33469199.0,,,,12809.0,13276.0,13018.0,11606.0
Uzbekistan,2020-05-31,5,monthly,,,,,,11707.0,12426.0,13913.0,13263.0,13158.0,11792.0,12440.0,6.0,48.43306451612903,,89.30774193548388,,,33469199.0,,,,11707.0,13913.0,12893.4,11786.0
Uzbekistan,2020-06-30,6,monthly,,,,,,12748.0,12809.0,12598.0,11610.0,11045.0,13787.0,14629.0,11.0,142.95236666666668,,72.066,,,33469199.0,,,,11045.0,12809.0,12162.0,13776.0
Uzbekistan,2020-07-31,7,monthly,,,,,,13701.0,12118.0,13844.0,14219.0,14777.0,17345.0,,115.0,457.636,,69.80419354838709,,,33469199.0,,,,12118.0,14777.0,13731.8,17230.0
Uzbekistan,2020-08-31,8,monthly,,,,,,11387.0,12457.0,13260.0,11868.0,12292.0,20706.0,,179.0,607.834129032258,,61.469354838709684,,,33469199.0,,,,11387.0,13260.0,12252.8,20527.0
Uzbekistan,2020-09-30,9,monthly,,,,,,10947.0,10493.0,11045.0,10950.0,10851.0,13161.0,,150.0,485.98089999999996,,44.38333333333333,,,33469199.0,,,,10493.0,11045.0,10857.2,13011.0
Uzbekistan,2020-10-31,10,monthly,,,,,,11651.0,11590.0,12256.0,12144.0,11948.0,15629.0,,96.0,349.0138709677419,,41.9641935483871,,,33469199.0,,,,11590.0,12256.0,11917.8,15533.0
Uzbekistan,2020-11-30,11,monthly,,,,,,12495.0,13615.0,13102.0,12667.0,12273.0,14204.0,,44.0,213.65709999999999,,39.81000000000001,,,33469199.0,,,,12273.0,13615.0,12830.4,14160.0
Uzbekistan,2020-12-31,12,monthly,,,,,,18820.0,20666.0,18497.0,17503.0,18196.0,19938.0,,4.0,138.03229032258065,,40.70677419354839,,,33469199.0,,,,17503.0,20666.0,18736.4,19934.0
