date,location,time_unit,time,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2020_all_ages,deaths_2021_all_ages,deaths_2022_all_ages,new_deaths,new_cases_smoothed,new_tests_smoothed,positive_test_percent,stringency_index,people_vaccinated,people_fully_vaccinated,total_boosters,people_vaccinated_percent,people_fully_vaccinated_percent,total_boosters_percent,population,positive_rate,deaths_min,deaths_max,deaths_mean,deaths_noncovid
2022-01-09,Belgium,weekly,1,2280.0,2334.0,2286.0,2236.0,2214.0,2461.0,2244.0,2557.0,2382.0,2308.0,2234.0,2478.0,,128.0,109969.143,541945.0,20.175814494523195,48.15,8931622.714285715,8818640.57142857,4912563.857142857,76.78272231768547,75.81144567744161,42.231970446712225,11632334.0,24.414285714285715,2214.0,2557.0,2330.2,
2022-01-16,Belgium,weekly,2,2352.0,2323.0,2218.0,2267.0,2200.0,2525.0,2234.0,2735.0,2317.0,2347.0,2388.0,2407.0,,153.0,164848.28399999999,610797.0,26.999574888634008,48.15,8977258.42857143,8834170.285714285,5682375.285714285,77.17504009574887,75.94495039184987,48.849829154787734,11632334.0,31.599999999999998,2200.0,2735.0,2351.8,
2022-01-23,Belgium,weekly,3,2303.0,2191.0,2232.0,2238.0,2136.0,2526.0,2295.0,2645.0,2336.0,2312.0,2314.0,2442.0,,168.0,256340.57,377978.0,35.167779274726406,48.15,9053538.57142857,8844176.285714285,6190493.285714285,77.83079966091562,76.03096924240901,53.21798089458475,11632334.0,40.0,2136.0,2645.0,2321.4,
2022-01-30,Belgium,weekly,4,2226.0,2030.0,2233.0,2444.0,2090.0,2510.0,2263.0,2691.0,2253.0,2395.0,2204.0,2445.0,,83.0,100491.715,0.0,,48.15,9093492.0,8847430.0,6343085.0,78.17426837984534,76.0589405359234,54.52977020776741,11632334.0,,2030.0,2691.0,2313.5,
2022-02-06,Belgium,weekly,5,2248.0,2144.0,2358.0,2576.0,2190.0,2644.0,2180.0,2950.0,2355.0,2421.0,2356.0,2281.0,,,,,,,,,,,,,,,2144.0,2950.0,2406.6,
2022-02-13,Belgium,weekly,6,2151.0,2066.0,2445.0,2448.0,2225.0,2727.0,2127.0,2691.0,2353.0,2544.0,2169.0,2228.0,,,,,,,,,,,,,,,2066.0,2727.0,2377.7,
2022-02-20,Belgium,weekly,7,2260.0,2068.0,2717.0,2444.0,2167.0,2892.0,2121.0,2631.0,2565.0,2409.0,2307.0,2320.0,,,,,,,,,,,,,,,2068.0,2892.0,2427.4,
2022-02-27,Belgium,weekly,8,2210.0,2053.0,2770.0,2435.0,2196.0,2774.0,2230.0,2389.0,2628.0,2418.0,2301.0,2147.0,,,,,,,,,,,,,,,2053.0,2774.0,2410.3,
2022-03-06,Belgium,weekly,9,2116.0,1972.0,2650.0,2549.0,2131.0,2643.0,2336.0,2315.0,3002.0,2428.0,2249.0,2019.0,,,,,,,,,,,,,,,1972.0,3002.0,2414.2,
2022-03-13,Belgium,weekly,10,2144.0,2144.0,2480.0,2572.0,2070.0,2457.0,2264.0,2138.0,3016.0,2389.0,2212.0,2164.0,,,,,,,,,,,,,,,2070.0,3016.0,2367.4,
